,faceBottom_1_steps,faceBottom_1_steps_0,faceBottom_1_steps_1,faceBottom_1_steps_2,faceBottom_6_steps,faceBottom_6_steps_0,faceBottom_6_steps_1,faceBottom_6_steps_2,faceLeft_1_steps,faceLeft_1_steps_0,faceLeft_1_steps_1,faceLeft_1_steps_2,faceLeft_6_steps,faceLeft_6_steps_0,faceLeft_6_steps_1,faceLeft_6_steps_2,faceRight_1_steps,faceRight_1_steps_0,faceRight_1_steps_1,faceRight_1_steps_2,faceRight_6_steps,faceRight_6_steps_0,faceRight_6_steps_1,faceRight_6_steps_2,faceTop_1_steps,faceTop_1_steps_0,faceTop_1_steps_1,faceTop_1_steps_2,faceTop_6_steps,faceTop_6_steps_0,faceTop_6_steps_1,faceTop_6_steps_2,frameIndex,isFrontFace_1_steps,isFrontFace_1_steps_0,isFrontFace_1_steps_1,isFrontFace_1_steps_2,isFrontFace_6_steps,isFrontFace_6_steps_0,isFrontFace_6_steps_1,isFrontFace_6_steps_2,noseX_1_steps,noseX_1_steps_0,noseX_1_steps_1,noseX_1_steps_2,noseX_6_steps,noseX_6_steps_0,noseX_6_steps_1,noseX_6_steps_2,noseY_1_steps,noseY_1_steps_0,noseY_1_steps_1,noseY_1_steps_2,noseY_6_steps,noseY_6_steps_0,noseY_6_steps_1,noseY_6_steps_2,time
65,-2.0,-2.0,1.0,5.0,-4.0,-4.0,1.0,3.0,1.0,1.0,-2.0,-1.0,3.0,3.0,-1.0,0.0,-1.0,-1.0,-1.0,7.0,-3.0,-3.0,-2.0,5.0,0.0,0.0,0.0,-3.0,2.0,2.0,2.0,-2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12225341796875,0.12225341796875,0.249603271484375,0.2509002685546875,0.1953277587890625,0.1953277587890625,0.2097625732421875,0.468658447265625,-0.016571044921875,-0.016571044921875,-0.0693206787109375,-0.0605926513671875,-0.3316650390625,-0.3316650390625,-0.0617218017578125,-0.041839599609375,1453773927.293064
66,1.0,1.0,5.0,-2.0,1.0,1.0,3.0,-3.0,-2.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.0,-2.0,-2.0,-2.0,5.0,0.0,0.0,0.0,-3.0,0.0,2.0,2.0,-2.0,-1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249603271484375,0.249603271484375,0.2509002685546875,0.051483154296875,0.2097625732421875,0.2097625732421875,0.468658447265625,0.575286865234375,-0.0693206787109375,-0.0693206787109375,-0.0605926513671875,-0.035919189453125,-0.0617218017578125,-0.0617218017578125,-0.041839599609375,-0.053955078125,1453773927.3646529
67,5.0,5.0,-2.0,-2.0,3.0,3.0,-3.0,2.0,-1.0,-1.0,0.0,2.0,0.0,0.0,2.0,-1.0,7.0,7.0,-2.0,0.0,5.0,5.0,0.0,4.0,-3.0,-3.0,0.0,0.0,-2.0,-2.0,-1.0,-3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509002685546875,0.2509002685546875,0.051483154296875,0.11834716796875,0.468658447265625,0.468658447265625,0.575286865234375,0.78228759765625,-0.0605926513671875,-0.0605926513671875,-0.035919189453125,-0.17315673828125,-0.041839599609375,-0.041839599609375,-0.053955078125,-0.2602691650390625,1453773927.444714
68,-2.0,-2.0,-2.0,2.0,-3.0,-3.0,2.0,2.0,0.0,0.0,2.0,-1.0,2.0,2.0,-1.0,-1.0,-2.0,-2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,-3.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051483154296875,0.051483154296875,0.11834716796875,-0.00286865234375,0.575286865234375,0.575286865234375,0.78228759765625,0.7897186279296875,-0.035919189453125,-0.035919189453125,-0.17315673828125,-0.0697479248046875,-0.053955078125,-0.053955078125,-0.2602691650390625,-0.4253082275390625,1453773927.530536
69,-2.0,-2.0,2.0,-1.0,2.0,2.0,2.0,3.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,-3.0,-3.0,-3.0,-2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11834716796875,0.11834716796875,-0.00286865234375,-0.038604736328125,0.78228759765625,0.78228759765625,0.7897186279296875,0.6288604736328125,-0.17315673828125,-0.17315673828125,-0.0697479248046875,0.02911376953125,-0.2602691650390625,-0.2602691650390625,-0.4253082275390625,-0.3796234130859375,1453773927.612474
70,2.0,2.0,-1.0,-2.0,2.0,2.0,3.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,-1.0,-1.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,-3.0,-3.0,-2.0,-2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00286865234375,-0.00286865234375,-0.038604736328125,-0.0771026611328125,0.7897186279296875,0.7897186279296875,0.6288604736328125,0.302154541015625,-0.0697479248046875,-0.0697479248046875,0.02911376953125,0.1099700927734375,-0.4253082275390625,-0.4253082275390625,-0.3796234130859375,-0.2003326416015625,1453773927.682452
71,-1.0,-1.0,-2.0,-5.0,3.0,3.0,0.0,-10.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,5.0,-1.0,-1.0,-1.0,-5.0,4.0,4.0,4.0,-8.0,1.0,1.0,0.0,2.0,-2.0,-2.0,-2.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038604736328125,-0.038604736328125,-0.0771026611328125,-0.1604766845703125,0.6288604736328125,0.6288604736328125,0.302154541015625,-0.109222412109375,0.02911376953125,0.02911376953125,0.1099700927734375,0.117950439453125,-0.3796234130859375,-0.3796234130859375,-0.2003326416015625,-0.02178955078125,1453773927.75967
72,-2.0,-2.0,-5.0,8.0,0.0,0.0,-10.0,0.0,1.0,1.0,2.0,-4.0,2.0,2.0,5.0,1.0,-1.0,-1.0,-5.0,6.0,4.0,4.0,-8.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,3.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0771026611328125,-0.0771026611328125,-0.1604766845703125,-0.1309661865234375,0.302154541015625,0.302154541015625,-0.109222412109375,-0.2916717529296875,0.1099700927734375,0.1099700927734375,0.117950439453125,0.0323333740234375,-0.2003326416015625,-0.2003326416015625,-0.02178955078125,0.0464630126953125,1453773927.8307948
73,-5.0,-5.0,8.0,3.0,-10.0,-10.0,0.0,5.0,2.0,2.0,-4.0,-1.0,5.0,5.0,1.0,-2.0,-5.0,-5.0,6.0,2.0,-8.0,-8.0,0.0,2.0,2.0,2.0,-2.0,0.0,3.0,3.0,1.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1604766845703125,-0.1604766845703125,-0.1309661865234375,-0.1102447509765625,-0.109222412109375,-0.109222412109375,-0.2916717529296875,-0.520263671875,0.117950439453125,0.117950439453125,0.0323333740234375,-0.0732421875,-0.02178955078125,-0.02178955078125,0.0464630126953125,0.1463775634765625,1453773927.910432
74,8.0,8.0,3.0,-7.0,0.0,0.0,5.0,-4.0,-4.0,-4.0,-1.0,3.0,1.0,1.0,-2.0,2.0,6.0,6.0,2.0,-6.0,0.0,0.0,2.0,-5.0,-2.0,-2.0,0.0,2.0,1.0,1.0,1.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1309661865234375,-0.1309661865234375,-0.1102447509765625,0.006927490234375,-0.2916717529296875,-0.2916717529296875,-0.520263671875,-0.510467529296875,0.0323333740234375,0.0323333740234375,-0.0732421875,-0.19696044921875,0.0464630126953125,0.0464630126953125,0.1463775634765625,0.0191650390625,1453773927.99189
75,3.0,3.0,-7.0,1.0,5.0,5.0,-4.0,-2.0,-1.0,-1.0,3.0,-1.0,-2.0,-2.0,2.0,0.0,2.0,2.0,-6.0,1.0,2.0,2.0,-5.0,-3.0,0.0,0.0,2.0,-1.0,1.0,1.0,3.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1102447509765625,-0.1102447509765625,0.006927490234375,0.10443115234375,-0.520263671875,-0.520263671875,-0.510467529296875,-0.367431640625,-0.0732421875,-0.0732421875,-0.19696044921875,-0.1573944091796875,0.1463775634765625,0.1463775634765625,0.0191650390625,-0.1673431396484375,1453773928.063459
76,-7.0,-7.0,1.0,0.0,-4.0,-4.0,-2.0,0.0,3.0,3.0,-1.0,0.0,2.0,2.0,0.0,-1.0,-6.0,-6.0,1.0,1.0,-5.0,-5.0,-3.0,-1.0,2.0,2.0,-1.0,-1.0,3.0,3.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006927490234375,0.006927490234375,0.10443115234375,0.0910186767578125,-0.510467529296875,-0.510467529296875,-0.367431640625,-0.199310302734375,-0.19696044921875,-0.19696044921875,-0.1573944091796875,-0.02362060546875,0.0191650390625,0.0191650390625,-0.1673431396484375,-0.300933837890625,1453773928.132062
77,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,3.0,-1.0,-1.0,0.0,2.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-3.0,-3.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-3.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10443115234375,0.10443115234375,0.0910186767578125,0.1330108642578125,-0.367431640625,-0.367431640625,-0.199310302734375,0.09417724609375,-0.1573944091796875,-0.1573944091796875,-0.02362060546875,-0.0047607421875,-0.1673431396484375,-0.1673431396484375,-0.300933837890625,-0.42364501953125,1453773928.2105858
78,0.0,0.0,-2.0,0.0,0.0,0.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-3.0,-2.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910186767578125,0.0910186767578125,0.1330108642578125,0.220733642578125,-0.199310302734375,-0.199310302734375,0.09417724609375,0.4458770751953125,-0.02362060546875,-0.02362060546875,-0.0047607421875,0.0463104248046875,-0.300933837890625,-0.300933837890625,-0.42364501953125,-0.40966796875,1453773928.2848039
79,-2.0,-2.0,0.0,1.0,3.0,3.0,-5.0,-7.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,2.0,3.0,1.0,1.0,0.0,-2.0,5.0,5.0,-1.0,-5.0,-1.0,-1.0,-1.0,3.0,-3.0,-3.0,-2.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330108642578125,0.1330108642578125,0.220733642578125,0.310455322265625,0.09417724609375,0.09417724609375,0.4458770751953125,0.8665771484375,-0.0047607421875,-0.0047607421875,0.0463104248046875,-0.12646484375,-0.42364501953125,-0.42364501953125,-0.40966796875,-0.462890625,1453773928.359783
80,0.0,0.0,1.0,1.0,-5.0,-5.0,-7.0,1.0,-1.0,-1.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,-2.0,2.0,-1.0,-1.0,-5.0,3.0,-1.0,-1.0,3.0,2.0,-2.0,-2.0,1.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220733642578125,0.220733642578125,0.310455322265625,1.3189697265625,0.4458770751953125,0.4458770751953125,0.8665771484375,2.178619384765625,0.0463104248046875,0.0463104248046875,-0.12646484375,-0.198211669921875,-0.40966796875,-0.40966796875,-0.462890625,-0.464141845703125,1453773928.432825
81,1.0,1.0,1.0,-199.0,-7.0,-7.0,1.0,-199.0,0.0,0.0,3.0,-101.0,3.0,3.0,3.0,-97.0,-2.0,-2.0,2.0,-226.0,-5.0,-5.0,3.0,-224.0,3.0,3.0,2.0,-74.0,1.0,1.0,1.0,-72.0,90.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.310455322265625,0.310455322265625,1.3189697265625,7.9273223876953125,0.8665771484375,0.8665771484375,2.178619384765625,10.001510620117188,-0.12646484375,-0.12646484375,-0.198211669921875,-0.325958251953125,-0.462890625,-0.462890625,-0.464141845703125,-0.6327056884765625,1453773928.511583
