x,y,z,time_diff
-0.314,5.526,8.57,16
0.009,5.643,6.708,24
0.204,5.672,7.184,15
0.201,4.896,10.307,24
-0.345,5.75,10.105,15
0.075,5.219,11.198,24
0.934,6.529,8.803,15
0.109,5.386,8.832,24
-0.707,5.172,5.889,15
-0.826,6.152,5.52,24
-0.569,5.6,4.671,15
-0.714,5.538,7.296,24
-0.697,5.355,9.555,15
-1.126,5.476,7.172,24
-1.333,4.481,6.727,16
-0.912,5.6,6.613,23
-0.983,4.934,8.972,16
-0.188,5.543,7.984,23
-0.155,6.39,8.463,23
-1.002,4.962,8.805,16
-0.055,5.914,7.434,16
-0.176,6.029,8.567,23
-0.376,5.783,5.675,24
0.22,5.529,5.868,15
0.551,5.831,6.949,24
0.116,5.326,8.439,15
-0.064,5.738,6.758,24
0.373,5.469,7.815,15
0.306,5.981,7.015,24
0.544,5.986,7.839,15
0.247,5.584,8.01,24
-0.076,5.638,6.661,15
-0.474,4.855,7.141,24
0.289,5.177,6.98,16
0.461,5.636,7.625,23
0.063,5.507,8.972,16
-0.45,5.395,8.151,23
-0.302,5.76,6.08,16
-0.257,5.212,7.977,23
-0.345,4.891,8.767,16
-0.447,5.336,8.577,23
-0.121,5.219,6.937,24
-0.007,5.4,7.994,15
-0.25,4.779,6.884,16
-0.036,4.815,8.348,23
-0.243,5.067,6.725,24
0.275,4.784,7.753,15
0.135,4.474,7.901,24
0.366,5.55,8.075,15
0.161,5.031,9.398,24
-0.109,4.291,8.924,15
-0.095,5.381,6.718,24
-0.033,5.31,8.234,16
-0.059,4.91,7.325,23
-0.19,5.122,8.065,16
-0.59,5.048,8.422,23
-0.121,4.798,7.415,16
-0.281,4.639,6.527,23
-0.374,4.815,7.501,16
-0.231,6.207,7.727,23
-0.317,4.208,7.782,16
-0.3,5.319,7.715,23
-0.428,5.079,6.087,16
-0.34,5.384,8.267,23
0.075,4.496,8.044,24
-0.167,4.786,9.665,15
0.175,5.917,7.97,16
-0.212,5.036,8.251,23
0.497,4.669,7.865,24
-0.964,4.736,6.773,15
4.481,9.623,9.448,24
-0.393,5.681,5.575,16
0.009,5.362,8.755,23
-0.074,5.138,9.619,16
-0.345,5.712,7.351,23
-0.724,4.562,8.724,16
-0.457,4.819,7.887,23
-0.114,5.603,7.563,16
-0.426,5.043,7.458,23
-0.038,5.36,7.215,16
-0.433,4.893,8.279,23
-0.367,4.867,6.406,16
0.028,4.872,7.884,23
0.018,5.857,6.853,16
0.139,5.4,9.01,23
-0.348,4.715,7.491,16
0.139,5.272,7.537,23
0.149,5.305,8.106,24
0.285,5.714,8.377,15
0.263,5.362,7.406,16
0.27,4.974,7.277,24
0.113,5.391,8.182,23
0.161,5.755,8.591,16
-0.024,5.722,8.248,23
-0.15,4.938,7.222,16
-0.374,5.217,6.456,23
0.039,4.843,7.12,16
0.139,6.06,7.206,23
0.178,5.836,8.344,16
-0.195,5.424,9.391,23
-0.564,4.855,7.044,16
0.316,5.084,7.134,23
0.304,5.879,6.206,16
-0.405,5.224,7.66,23
-0.328,5.296,6.144,16
-0.483,4.798,6.987,23
-0.483,4.922,7.751,16
0.258,5.357,8.01,23
-0.224,5.874,7.796,16
-0.059,5.086,8.37,24
-0.383,5.326,7.634,15
-0.283,4.565,8.229,24
-0.055,5.15,6.485,15
-0.067,5.298,6.356,24
0.423,5.893,7.032,23
-0.088,5.529,8.891,16
-0.452,4.872,8.375,23
0.161,5.06,7.756,16
0.116,5.629,8.075,23
0.163,5.664,8.427,16
-0.547,5.338,6.792,23
-0.519,4.927,7.551,16
0.442,4.596,7.141,23
0.316,5.7,7.803,16
0.456,5.329,7.756,23
0.144,5.636,8.194,16
-0.038,5.562,8.053,23
0.335,5.467,7.168,16
-0.179,4.843,7.399,24
-0.012,4.924,8.37,15
0.118,5.41,7.929,24
0.587,5.988,6.796,15
0.447,5.838,8.291,24
-0.069,5.419,8.572,23
0.078,5.257,9.646,16
0.206,4.774,8.989,15
0.475,5.405,7.784,24
0.63,5.85,7.506,23
0.382,5.664,6.906,16
-0.278,4.962,7.663,23
0.051,4.965,7.058,16
-0.357,4.805,9.07,23
0.237,5.319,7.451,16
0.375,5.284,9.084,23
-0.031,5.879,6.211,16
0.075,5.403,9.486,23
0.23,5.376,7.127,16
-0.109,4.731,8.586,24
0.823,5.636,8.07,15
0.068,5.545,7.303,24
0.256,5.35,7.675,15
0.147,4.927,7.579,24
-0.107,4.986,7.28,15
0.575,5.007,7.577,24
0.577,5.272,8.039,15
0.849,6.005,7.132,24
0.458,5.522,9.027,15
-0.005,4.943,7.97,24
-0.093,4.953,7.522,15
-0.038,5.015,7.246,24
0.235,5.341,7.637,23
0.611,5.684,8.401,16
0.373,5.307,7.791,23
0.006,5.155,7.599,16
-0.278,4.689,7.503,23
-0.04,4.7,8.106,16
-0.214,5.524,5.866,24
-0.079,5.524,7.646,15
-0.148,4.796,7.784,24
0.101,5.196,8.846,15
0.301,5.203,7.808,24
-0.088,5.241,6.53,15
0.044,5.403,8.217,24
0.016,5.472,7.958,15
-0.376,4.917,8.71,24
-0.04,4.719,7.627,15
-0.205,5.165,6.808,24
0.347,5.398,6.92,15
-0.038,5.326,7.898,24
-0.038,4.905,8.422,23
-0.067,4.791,8.282,16
0.061,4.746,8.782,23
0.323,5.298,8.022,16
0.22,5.755,8.241,23
0.344,5.16,9.012,16
-0.145,4.893,8.334,24
0.128,4.317,9.512,15
0.123,6.086,7.168,24
-0.081,5.434,8.103,15
0.175,4.969,9.291,24
-0.236,4.881,8.034,15
-0.138,5.019,8.355,24
0.592,5.455,8.498,15
0.125,4.762,7.939,24
-0.031,4.517,6.858,15
-0.145,4.672,8.063,24
0.416,5.324,8.608,15
0.061,5.055,8.472,24
-0.588,4.686,8.206,16
0.061,5.084,7.513,23
0.13,5.079,8.053,16
0.139,5.355,7.122,23
-0.043,4.639,7.582,16
-0.217,4.627,8.896,23
-0.193,5.2,6.789,16
0.197,5.688,6.237,23
-0.133,5.048,8.382,24
-0.109,4.758,8.539,15
0.397,5.077,7.884,24
-0.305,5.246,7.591,15
-0.312,5.4,7.748,24
-0.157,4.943,8.106,15
0.447,4.822,9.631,24
-0.055,5.238,9.322,15
0.075,5.372,7.534,24
-0.029,5.472,7.03,15
0.051,4.543,7.299,24
-0.517,4.753,8.905,16
-0.617,5.207,8.037,23
-0.328,5.329,6.187,16
0.294,5.469,9.35,23
0.109,5.331,7.291,16
-0.167,3.453,7.629,23
-0.464,5.296,7.296,16
-0.157,5.326,8.325,23
-0.033,5.529,9.346,16
-0.312,4.082,7.951,23
0.285,4.517,5.635,16
-0.014,4.66,6.987,23
0.013,5.436,8.536,24
0.092,5.662,8.789,15
0.306,5.438,8.836,24
0.328,4.843,8.658,15
0.061,4.822,7.746,24
0.278,5.219,9.938,15
0.194,5.391,8.206,24
-0.731,3.943,6.784,16
-0.307,4.198,6.554,23
-0.148,5.672,6.608,16
0.018,5.953,8.37,23
-0.148,4.596,10.046,16
-0.574,4.662,9.531,23
-0.436,5.122,8.041,16
-0.209,5.45,9.662,23
-0.438,4.298,7.975,16
-0.783,4.241,7.042,23
-1.307,4.56,7.544,16
0.206,5.817,5.223,23
-0.221,4.653,9.034,16
-0.148,4.967,6.289,23
-0.155,5.162,7.287,16
0.223,5.315,9.329,23
0.206,4.26,9.317,24
-0.005,5.198,9.479,15
0.542,4.596,7.591,24
0,5.184,7.282,16
-0.138,4.543,6.589,23
-0.276,4.062,5.237,16
0.099,6.498,8.967,23
-0.033,5.198,10.11,16
-0.481,4.672,8.458,23
-0.314,5.257,6.944,16
0.125,5.319,7.551,23
-0.581,4.155,7.127,16
0.17,4.858,7.215,23
0.056,4.977,9.277,16
-0.445,5.05,7.71,23
-0.195,5.053,8.922,16
-0.026,5.35,7.672,23
-0.555,3.746,9.56,16
-0.036,4.408,7.418,23
0.087,5.305,8.141,16
0.249,5.31,9.046,23
0.356,4.81,7.744,16
0.439,5.146,8.384,24
0.72,5.445,7.668,23
0.804,4.396,6.98,16
0.818,5.36,7.744,23
0.054,5.426,8.748,16
-0.343,4.543,8.422,23
0.377,5.286,8.886,16
0.289,5.636,8.232,23
0.504,4.308,7.994,16
0.016,5.231,7.051,23
0.57,5.41,10.634,16
0.604,5.536,8.57,23
-0.005,4.155,8.132,16
0.242,5.222,6.104,23
0.242,4.91,6.668,16
-0.214,5.184,7.956,23
0.235,5.012,9.755,16
0.568,5.05,9.346,23
0.092,5.169,8.398,16
0.373,5.3,9.37,24
0.037,4.565,8.427,15
0.508,5.545,7.956,24
-0.524,4.212,6.718,15
-0.381,3.091,7.979,24
-0.421,6.469,5.025,23
0.582,4.41,7.306,16
0.085,5.86,9.629,23
-0.719,4.879,10.315,16
-0.445,3.898,7.672,23
-0.843,5.572,6.458,16
-0.519,4.16,7.732,23
-0.174,5.576,6.306,16
0.387,4.591,8.029,23
0.568,5.495,7.663,16
0.161,5.067,9.286,23
-0.319,4.684,7.199,16
0.185,5.043,7.796,23
0.318,5.084,7.318,16
0.406,5.034,9.812,24
0.163,5.022,9.224,15
0.154,5.091,7.587,24
-0.219,4.908,7.456,15
-0.109,4.922,8.61,24
-0.557,5.276,7.682,15
-0.762,3.998,8.92,24
-0.84,5.874,6.57,15
-0.157,5.043,7.308,24
-0.405,4.855,8.898,23
-0.807,5.855,8.886,16
-0.271,5.329,10.229,23
-0.348,4.61,8.572,16
-0.652,5.029,7.851,23
-0.743,4.919,7.218,16
-0.471,4.453,6.961,23
-0.562,5.236,7.127,16
-0.155,4.42,8.532,23
-0.088,4.848,7.889,16
0.17,5.381,7.42,24
-0.286,4.277,7.865,15
0.427,5.262,8.482,24
-0.533,4.936,8.167,15
0.161,4.329,8.034,24
0.073,5.503,6.294,15
-0.252,5.034,6.953,24
-0.352,5.284,9.274,15
0.304,5.565,8.472,24
0.382,5.605,8.332,15
-0.445,5.257,9.708,24
-0.159,4.531,8.651,15
-0.181,5.348,6.668,24
0.306,5.2,7.049,16
0.03,4.574,7.187,23
-0.712,5.196,7.984,23
0.025,4.298,8.636,16
-0.281,5.3,7.127,23
-0.138,5.036,8.234,16
-0.221,4.793,8.805,24
0.199,5.803,8.522,15
0.192,4.443,10.298,24
-0.34,5.246,9.122,15
0.08,4.665,8.917,24
-0.19,5.003,7.444,15
0.049,5.267,6.849,24
0.511,4.924,8.648,15
-0.638,5.838,6.775,24
-0.136,4.486,8.715,15
-0.057,4.841,7.544,24
-0.302,5.191,8.16,15
-0.01,5.169,7.077,24
-0.521,5.131,8.339,16
0.023,5.286,7.299,23
-0.143,4.779,7.872,16
0.225,5.812,7.627,23
0.075,4.543,8.658,16
-0.795,4.448,8.743,23
-0.098,5.724,6.404,24
0.006,4.429,8.477,15
-0.428,5,7.387,24
0.011,4.991,6.465,15
-0.409,4.962,6.354,24
0.225,5.71,7.13,15
0.197,4.874,9.572,24
-0.307,5.084,9.453,15
-0.445,5.341,8.622,24
-0.481,4.372,8.025,15
-0.602,5.231,6.884,24
0.168,4.422,7.149,15
-0.288,5.022,6.485,24
-0.238,4.793,8.743,16
-0.505,4.724,7.275,23
-0.131,4.877,7.587,16
0.042,4.843,7.37,23
-0.179,5.65,7.318,16
-0.238,4.969,8.408,23
-0.233,4.565,7.896,16
0.382,5.072,8.555,23
0.275,5.003,8.16,16
-0.219,5.222,9.936,23
0.639,4.222,10.386,16
0.297,5.212,9.01,23
-0.321,4.955,7.86,24
-0.481,4.579,7.33,15
0.285,4.836,6.468,24
-0.559,4.141,7.387,15
-0.395,4.843,7.782,24
0.051,4.824,7.653,15
-0.69,4.422,8.272,24
-0.221,5.015,8.682,16
-0.029,4.819,8.355,23
-0.59,4.489,8.665,16
-0.376,4.779,7.072,23
-0.657,4.362,7.77,16
-0.274,4.898,8.313,23
-0.159,4.508,7.937,16
-0.307,4.867,8.601,23
0.425,4.848,8.305,16
-0.107,5.022,8.92,23
0.258,4.919,8.858,16
-0.088,4.162,8.375,23
-0.069,5.562,7.858,16
-0.417,3.936,8.67,23
-0.3,4.251,7.822,16
-0.771,4.631,8.41,23
-0.666,4.222,8.346,24
-0.643,5.036,8.034,15
-0.119,4.929,8.863,24
-1.174,4.61,8.998,16
-0.695,4.11,8.222,23
-0.919,4.255,6.558,16
-0.369,3.753,7.03,23
0.225,5.098,7.156,16
-0.052,4.991,7.52,23
-0.283,4.541,8.939,16
-0.443,4.439,8.244,23
0.158,4.42,8.482,16
-0.431,4.565,7.18,23
-0.35,4.227,9.669,16
-0.021,4.674,8.144,23
-0.593,4.439,8.743,16
-0.364,4.148,9.139,23
-0.388,4.105,9.479,16
-0.502,4.417,9.322,23
-0.567,3.67,9.493,16
-0.407,4.065,8.905,23
-0.367,3.996,9.02,24
-0.814,3.808,9.396,16
-0.943,3.765,9.227,23
-1.088,3.851,9.267,16
-1.309,3.753,7.615,23
-0.721,3.77,8.529,16
-0.764,4.193,9.167,23
-0.812,3.336,9.61,16
-1.066,3.924,8.201,23
-0.643,4.184,8.296,16
-0.997,3.156,9.315,23
-1.302,4.02,9.224,16
-0.759,3.708,7.418,23
-0.486,4.198,9.208,16
-0.257,3.784,10.065,23
-0.778,3.893,9.324,16
-0.231,4.422,9.108,23
-1.009,3.679,8.684,16
-0.855,3.758,8.258,23
-0.783,3.567,8.508,16
-0.774,4.122,9.008,24
-0.452,3.884,8.81,15
-0.55,3.958,8.743,24
-0.35,4.193,8.125,23
-1.5,3.658,8.482,16
-0.926,4.334,8.665,23
-0.764,3.658,8.872,16
-1.04,3.996,9.217,23
-0.914,3.791,8.396,16
-0.943,4.21,8.76,23
-0.552,3.827,8.505,16
-1.04,4.127,8.453,23
-0.902,3.646,9.115,16
-1.416,3.772,8.555,23
-1.157,3.739,8.689,16
-1.514,3.484,8.732,23
-0.943,3.782,8.315,16
-1.488,3.406,8.57,23
-1.266,3.76,7.796,16
-2.04,3.648,7.356,24
-1.059,3.736,8.836,15
-1.8,3.151,8.96,24
-1.564,3.903,8.175,15
-1.271,3.698,8.303,24
-1.343,3.686,8.672,15
-1.421,3.893,8.294,24
-1.357,3.705,8.979,15
-1.214,3.998,7.687,24
-1.331,3.674,9.124,15
-1.542,3.575,8.222,24
-1.04,3.929,8.532,23
-0.969,4.086,8.874,16
-1.388,3.87,8.227,23
-1.114,4.117,8.56,16
-1.731,3.739,8.513,23
-1.514,3.817,7.537,16
-0.855,2.753,8.172,23
-1.935,3.751,6.963,16
-1.75,3.658,9.477,24
-1.873,4.329,9.108,15
-1.357,3.874,8.47,24
-1.926,3.832,8.953,15
-1.057,3.779,8.813,24
-1.754,4.12,9.641,15
-1.34,3.517,8.986,24
-1.864,4.236,7.984,15
-1.266,3.765,8.786,24
-1.669,4.089,8.767,15
-1.273,4.55,7.908,24
-1.966,4.098,8.532,15
-1.283,4.539,7.615,24
-2.002,4.089,8.901,23
-1.778,4.265,8.827,16
-2.049,4.727,7.572,23
-1.923,4.6,8.422,16
-2.399,4.646,8.117,23
-1.09,4.924,8.539,16
-2.561,3.772,9.762,24
-0.931,5.407,7.646,15
-1.876,4.336,8.82,39
-2.183,3.913,9.81,24
-1.445,5.605,5.528,15
-2.173,4.396,8.729,24
-1.381,4.769,9.512,15
-2.437,4.579,8.998,24
-1.152,5.098,8.941,15
-2.116,4.996,9.293,24
-1.085,4.796,7.87,23
-1.595,5.267,7.368,16
-1.264,4.51,8.565,16
-1.557,4.381,9.524,23
-1.421,4.934,8.439,16
-2.057,4.108,7.427,23
-1.057,4.648,6.989,23
-1.476,4.943,7.156,16
-0.912,4.829,8.491,24
-0.905,5.093,7.101,15
-0.721,4.924,8.413,24
-1.19,5.003,8.886,15
-0.726,4.786,9.884,24
-0.243,4.843,10.438,15
-0.714,5.612,8.932,24
-1.152,4.934,8.037,15
-1.293,4.455,7.979,24
-0.778,4.874,7.827,15
-1.138,4.477,7.646,24
-1.773,4.634,7.532,15
-1.054,4.308,6.939,24
-1.731,4.5,6.749,16
-1.519,4.772,8.532,23
-1.557,4.524,7.025,23
-1.711,4.565,6.796,16
-2.007,4.603,7.851,16
-2.138,4.772,8.734,23
-1.538,4.617,7.929,16
-1.6,4.505,8.486,23
-1.852,4.872,8.336,16
-1.602,4.341,8.717,23
-1.711,4.634,9.522,16
-1.485,4.727,8.148,23
-1.323,4.584,8.082,24
-1.393,4.686,8.382,15
-1.252,4.331,7.553,24
-0.733,4.586,7.311,15
-1.162,4.831,8.422,24
-1.012,4.401,8.101,15
-0.788,5.179,8.386,24
-0.452,5.272,6.818,16
-0.705,4.446,7.189,23
-0.702,5.66,7.225,16
-0.795,4.739,8.734,23
-0.359,5.038,9.293,16
-0.774,5.795,7.837,23
-1.059,4.736,7.908,24
-0.602,4.877,8.332,15
-0.183,5.417,7.808,16
-0.64,5.046,7.815,23
-0.926,5.112,8.025,16
-0.864,4.953,7.387,23
-0.459,5.262,5.728,16
-0.819,5.036,7.011,23
-0.719,5.519,8.82,24
-0.586,5.024,7.739,15
-0.133,5.188,8.615,24
-1.281,5.612,8.984,15
-1.026,4.874,8.053,24
-1.316,4.722,7.639,16
-1.481,5.45,7.82,23
-1.114,4.896,7.43,16
-1.223,5.053,7.537,23
-0.938,5.167,8.448,16
-1.04,5.024,8.408,23
-1.652,4.527,8.867,16
-1.254,5.119,8.565,23
-1.293,5.293,8.534,16
-0.943,4.941,7.932,23
-1.564,5.157,8.713,24
-1.309,5.476,8.248,15
-1.457,4.579,8.037,16
-1.033,4.988,8.27,23
-1.076,5.436,7.399,16
-0.985,5.017,6.739,23
-1.478,4.515,8.082,24
-1.021,5.26,8.006,15
-0.793,4.822,7.372,24
-1.314,4.481,7.394,16
-1.245,5.369,7.194,23
-0.871,5.229,6.98,16
-0.902,4.453,8.636,23
-1.354,5.505,6.832,16
-0.409,5.055,8.427,23
-0.65,5.365,7.718,16
-0.933,4.572,8.053,23
-0.895,5.545,6.48,16
-0.5,5.831,7.546,23
-0.531,5.01,8.624,16
-1.228,4.731,8.667,23
-0.645,5.638,6.439,16
-0.355,5.643,6.918,23
-1.097,5.027,7.418,16
-1.476,4.746,7.856,23
-0.962,5.679,6.865,16
-0.907,5.581,6.718,23
-0.826,5.326,7.937,16
-0.945,5.407,8.127,24
-0.812,5.798,8.213,15
-0.931,5.998,8.151,24
-1.188,5.15,8.946,15
-1.152,5.253,7.877,24
-1.285,5.545,7.858,23
-0.85,5.598,8.213,16
-1.366,5.903,8.125,23
-1.331,5.445,7.48,16
-1.276,4.865,8.808,23
-1.259,5.776,8.044,16
-1.147,5.567,8.494,23
-1.3,4.924,8.722,16
-1.209,4.896,7.639,23
-1.49,5.069,7.046,16
-1.145,5.738,6.054,23
-1.381,5.303,8.008,16
-1.557,5.303,7.234,23
-1.024,5.424,7.806,16
-1.016,5.038,8.089,24
-1.076,5.753,8.084,15
-1.223,5.072,8.348,24
-1.247,4.612,8.905,15
-1.19,5.517,7.108,24
-0.874,5.367,7.296,15
-1.293,5.493,6.461,24
-1.307,5.153,7.575,23
-1.564,4.781,8.334,16
-0.995,5.157,6.93,23
-1.288,5.022,7.779,16
-1.204,5.488,7.798,23
-0.888,5.705,6.535,16
-0.969,5.103,7.541,23
-1.109,5.379,7.218,16
-0.831,5.55,6.437,23
-0.664,5.676,8.436,16
-0.681,5.85,7.215,23
-0.621,5.115,8.01,16
-0.859,5.388,7.27,24
-0.505,5.905,6.589,15
-0.657,5.593,8.877,24
-0.657,5.674,6.496,15
-0.574,5.51,7.092,24
-0.8,5.374,6.625,15
-0.728,5.569,6.392,24
-0.198,5.803,8.282,15
-0.24,6.093,7.456,24
-0.509,6.214,8.524,15
-0.707,5.45,8.275,24
-0.957,5.262,8.246,15
-1.035,5.129,7.239,24
-0.755,5.355,7.068,23
-0.44,5.772,7.558,16
-0.271,6.031,7.218,23
-0.762,5.134,7.268,16
-0.947,5.717,6.147,23
-0.343,5.134,9.193,16
-0.697,5.374,6.882,24
-0.521,5.841,5.944,15
-0.869,6.107,5.192,24
-0.55,5.472,6.468,15
-0.307,5.767,6.903,24
-0.374,5.298,8.42,15
-0.388,5.75,7.706,24
-0.288,5.231,8.813,15
-0.988,5.581,5.613,24
-0.457,5.453,7.815,15
-0.286,5.031,7.72,24
-0.395,5.143,7.832,15
-0.036,5.35,7.629,24
0.625,5.931,7.998,16
0.182,6.093,7.468,23
-0.186,5.924,7.672,16
-0.093,5.334,8.122,23
-0.159,5.165,7.701,23
0.363,5.531,8.022,16
0.106,5.312,8.639,24
0.199,6.069,6.844,15
0.166,5.676,8.453,24
0.025,5.65,7.891,15
-0.002,5.726,7.268,24
-0.174,5.21,8.001,15
-0.105,5.079,8.067,24
0.109,5.681,7.332,15
0.27,5.712,6.677,24
0.023,5.836,7.011,15
-0.01,6.06,6.677,24
0.109,5.319,7.441,15
-0.288,5.355,8.098,24
-0.09,4.946,9.443,16
0.132,5.693,9.048,23
0.316,5.691,8.503,16
0.118,5.886,7.139,23
-0.031,5.981,5.711,16
0.239,5.66,6.908,23
-0.312,5.607,5.647,16
0.049,5.241,7.43,23
-0.017,5.448,9.7,16
0.237,5.814,9.067,23
0.194,5.645,9.312,24
-0.405,5.357,7.784,15
0.228,6.31,5.656,24
-0.162,5.822,5.856,15
-0.521,5.393,7.758,24
-0.126,5.574,8.008,15
0.023,5.795,7.058,24
-0.426,5.012,9.398,15
-0.493,5.629,8.139,24
-0.145,5.65,6.584,16
-0.14,5.848,7.908,23
-0.5,5.484,8.294,16
-0.947,5.293,8.613,23
-0.54,5.307,8.175,16
-0.117,5.336,7.937,23
-0.112,5.357,9.07,16
-0.307,5.493,9.089,23
0.087,5.605,5.644,16
-0.124,5.75,6.389,23
-0.621,5.593,6.511,16
-0.655,5.393,6.98,23
-0.447,4.96,8.222,16
-0.221,4.958,7.922,23
0.078,5.298,8.41,24
-0.148,5.562,7.475,15
-0.267,5.426,8.425,24
-0.138,6.16,5.701,15
-0.259,5.148,7.318,24
-0.333,5.155,7.453,16
-0.643,4.731,7.772,23
-0.409,5.134,8.163,16
-0.209,5.586,7.87,23
0.125,5.61,9.61,16
-0.686,5.636,6.52,23
-0.716,5.346,7.172,16
-0.795,5.01,7.294,23
-0.519,4.827,7.558,16
-0.164,5.376,7.772,23
-0.043,5.726,9.191,16
-0.412,5.419,8.936,23
-0.019,6.067,7.658,16
-0.386,5.714,7.068,23
-0.94,5.112,7.891,16
-0.607,5.465,6.066,23
-0.857,4.888,7.725,16
-0.576,4.367,8.603,23
-0.333,4.819,8.808,16
-0.026,5.96,7.651,24
-0.036,5.172,9.674,23
-0.129,5.829,8.815,16
-0.428,5.974,7.039,23
-0.255,5.388,7.389,16
-0.433,5.267,7.368,23
-0.483,5.048,7.158,16
-0.474,4.6,7.618,23
-0.179,4.936,7.687,16
0.439,4.948,8.303,23
0.844,5.803,7.846,16
0.039,5.743,8.256,23
0.12,6.167,7.965,16
0.111,5.767,7.113,23
0.128,5.845,6.63,16
0.047,5.35,7.699,23
-0.048,5.288,6.342,16
-0.248,4.948,7.468,23
-0.05,5.11,7.368,16
0.12,5.274,7.472,24
0.189,5.81,7.139,15
-0.019,5.334,8.734,24
-0.54,5.407,6.673,15
0.025,6.281,6.93,24
-0.207,5.724,7.665,23
-0.248,5.357,8.734,16
-0.219,5.914,7.739,23
-0.195,5.205,7.656,16
-0.55,5.51,7.596,23
-0.2,5.307,7.853,16
-0.155,5.348,8.72,23
-0.29,5.386,7.391,16
0.22,5.143,8.651,23
0.323,5.91,8.977,16
-0.159,5.605,7.334,23
-0.05,5.779,7.351,16
-0.102,5.629,6.977,23
0.432,5.607,6.18,16
0.009,5.41,7.296,24
0.242,5.643,7.706,15
0.218,5.222,7.48,24
0.232,5.217,8.603,15
0.468,5.1,8.26,24
0.668,5.329,7.967,15
1.108,5.574,7.777,24
1.02,5.945,7.544,23
0.882,5.219,9.246,16
0.835,5.729,8.039,23
0.427,5.617,7.43,16
0.425,5.16,7.177,23
0.637,5.936,5.889,16
0.049,4.841,7.587,23
-0.079,5.593,6.392,16
-0.01,5.672,5.806,23
0.08,4.781,7.908,16
-0.057,5.119,7.929,23
-0.452,5.407,7.434,16
-0.198,4.924,9.034,24
-0.074,5.298,9.127,15
0.268,5.367,8.186,24
0.401,5.519,8.586,15
0.451,5.495,9.22,24
0.147,5.127,8.853,15
0.116,6.181,7.782,24
-0.29,5.538,8.256,15
0.258,5.488,8.586,24
-0.093,6.081,7.149,15
-0.212,5.312,6.382,24
-0.152,5.4,6.456,15
0.17,5.212,6.235,24
-0.267,4.646,5.908,16
-0.195,4.838,6.768,23
0.244,4.393,7.882,23
0.575,6.326,5.582,16
-0.209,4.881,8.403,23
0.596,6.055,9.046,16
0.366,5.303,9.598,24
0.368,4.498,9.943,15
0.527,5.219,8.103,24
0.666,5.619,8.486,15
0.325,5.122,8.344,24
0.156,5.365,8.494,15
0.692,5.455,8.472,24
0.387,5.3,9.367,15
0.649,5.279,8.401,24
-0.15,4.972,7.641,15
0.22,5.26,6.201,24
0.468,6.141,4.89,15
0.242,5.474,7.268,24
-0.019,5.481,7.401,16
0.037,6.024,6.989,23
-0.298,5.279,7.939,16
0.078,5.26,6.863,23
0.292,6.043,5.437,23
0.375,5.522,7.901,16
0.28,5.695,7.915,24
0.318,5.222,7.572,15
0.382,5.462,7.915,24
0.382,5.3,8.115,15
0.527,5.281,6.613,24
0.08,4.91,7.099,15
0.368,5.274,7.701,24
0.899,5.679,8.015,15
0.568,5.424,8.782,24
0.332,4.953,10.3,15
0.201,5.265,9.12,24
0.62,5.717,6.168,15
0.513,4.636,9.453,24
0.625,5.462,8.46,16
0.501,5.105,9.455,23
0.723,5.331,10.269,16
0.447,5.186,10.481,23
0.485,4.884,9.522,16
0.527,5.405,7.601,23
0.494,5.165,8.372,16
0.623,5.603,8.529,23
0.228,5.093,9.298,16
0.656,5.722,6.558,23
0.168,5.229,7.201,16
0.037,5.341,8.265,23
0.178,5.343,7.139,24
-0.09,5.272,7.177,15
0.006,5.034,8.208,24
0.113,5.791,7.12,15
0.156,5.467,7.294,24
0.225,5.534,7.689,15
0.035,5.531,6.877,24
0.168,5.434,6.875,16
0.251,5.662,6.101,23
0.442,5.56,5.861,16
0.02,4.993,7.111,23
0.185,5.631,6.147,16
0.427,5.772,6.613,23
0.32,5.329,8.129,16
0.323,5.643,6.968,23
-0.133,4.838,6.242,16
0.328,5.35,6.523,23
0.497,5.457,5.739,16
0.313,5.343,5.606,23
0.311,5.381,6.865,16
0.244,5.443,7.261,23
0.361,5.405,6.768,24
0.454,5.641,6.487,15
0.306,5.157,6.665,16
0.225,5.474,5.82,23
0.313,5.184,6.661,24
0.325,5.393,7.006,16
0.594,5.645,7.403,23
0.456,4.886,9.248,16
0.239,5.312,8.784,23
0.377,5.807,6.894,16
0.389,5.857,7.46,23
-0.01,5.941,6.154,16
-0.01,5.579,6.137,23
0.38,5.376,6.004,16
0.068,5.619,7.751,23
-0.105,5.346,9.032,16
0.397,6.005,8.753,23
0.287,5.348,7.841,16
0.144,5.329,7.796,23
-0.083,5.324,7.844,16
0.004,5.505,7.732,23
0.163,5.26,8.21,16
0.447,5.269,6.892,23
0.144,5.448,7.763,16
0.33,5.662,7.408,24
0.297,5.203,7.967,15
0.335,5.072,8.367,24
0.332,5.614,7.232,23
0.254,5.591,6.749,16
0.585,4.729,8.591,23
0.366,5.488,7.739,16
0.644,5.662,7.967,23
0.561,5.165,8.305,16
0.397,5.457,7.289,23
0.392,5.184,8.06,16
0.482,5.269,7.963,23
0.423,5.657,6.684,16
0.573,5.71,6.982,23
0.366,5.022,8.682,16
0.332,5.226,8.598,23
0.794,6.038,6.677,16
-0.05,5.45,8.351,23
0.104,5.086,7.337,16
0.247,5.581,5.98,24
0.425,5.948,8.967,15
0.508,5.443,9.434,24
0.089,5.738,7.732,15
