x,y,z,time_diff
-0.671,-1.561,9.917,23
0.794,-0.652,10.712,16
-0.793,-0.961,9.938,23
0.594,-0.954,9.998,16
-0.55,-1.89,8.577,23
-0.186,-0.588,10.898,24
0.577,0.154,10.512,15
-1.488,-0.009,9.355,24
1.265,-0.809,9.791,15
-0.617,-0.573,9.317,24
-0.524,0.451,9.365,15
1.442,0.111,9.491,24
-2.04,-1.064,7.622,15
1.256,-1.292,9.905,24
-0.343,-0.683,9.724,15
-1.404,-0.321,9.827,24
1.458,-0.133,10.303,15
-1.84,-1.135,8.713,24
0.832,-1.278,9.305,16
-0.378,-0.759,9.834,23
-1.176,-0.628,10.305,23
0.885,-0.935,9.362,16
-1.152,-1.404,8.465,23
0.468,-0.959,9.65,16
0.151,-0.4,9.569,24
-0.995,-0.276,8.824,15
0.354,0.106,9.669,24
0.001,-0.626,9.465,15
-0.195,-1.202,9.317,24
0.611,-0.938,9.741,15
-1,-1.19,8.482,24
0.056,-0.764,8.701,15
0.499,-0.65,10.838,24
-0.897,-0.554,8.803,15
0.573,-0.65,8.815,24
-0.688,-0.631,8.998,23
0.011,-0.466,10,16
0.156,0.53,10.122,23
-0.298,-0.162,8.927,16
0.206,-0.619,9.434,23
-0.1,-0.243,9.272,16
-0.086,0.411,10.15,23
0.023,0.249,9.6,16
-0.331,-0.607,8.289,23
0.016,-0.673,8.624,16
0.344,0.052,9.512,24
-0.755,-0.319,9.177,15
0.449,-0.45,8.429,24
-0.233,-0.704,8.827,15
0.22,-1.088,8.217,24
0.737,-0.5,9.231,23
-0.424,-0.564,9.548,16
0.808,-0.528,9.248,23
-0.333,-0.552,8.903,16
0.106,-0.6,9.615,23
0.408,-0.043,9.788,16
0.497,-0.069,11.171,23
-0.19,0.268,9.762,16
-0.09,-0.445,10.174,23
-0.25,-0.864,8.82,16
-0.583,-0.543,8.748,23
0.256,-0.316,8.463,16
-0.436,-1.052,8.501,23
0.451,-0.764,10.276,16
0.437,-0.093,10.707,24
-0.4,-0.038,10.679,23
0.335,-0.623,8.644,16
-0.595,-0.792,8.972,23
0.018,-0.245,9.81,16
0.282,-0.516,8.691,23
-0.909,-0.307,8.555,16
1.034,-0.528,9.029,23
-0.928,-2.318,8.639,16
-0.424,-1.607,9.108,23
0.701,-0.959,9.21,16
-0.814,-2.316,9.596,23
0.28,-1.842,10.56,16
-1.233,-1.007,10.288,23
-0.617,-0.221,10.081,16
-0.324,-1.266,10.184,23
-0.267,-1.528,9.248,24
-0.481,-0.433,9.708,15
-0.774,0.413,9.193,24
-0.486,-0.288,7.977,16
-0.307,-0.285,8.189,23
0.18,-0.212,8.958,16
-0.462,0.382,10.148,23
-0.486,0.302,10.012,16
-0.179,-0.259,9.267,23
0.039,-0.971,9.262,16
0.401,-0.105,10.767,23
-0.719,0.011,9.777,16
-0.093,-0.297,9.334,23
-0.6,-1.516,9.108,16
0.437,-1.364,9.341,23
0.035,-0.393,9.324,24
-0.655,-0.612,8.939,15
-0.505,-1.169,7.91,24
0.02,-1.359,8.946,15
-0.25,0.094,9.734,24
0.358,-0.107,9.491,15
-0.838,-1.259,8.763,24
-0.345,-0.692,9.496,16
-0.021,-0.369,10.222,23
-0.64,0.021,9.522,16
-0.233,0.002,9.872,23
0.044,-0.5,9.55,16
-0.571,-0.709,9.022,23
0.749,-0.383,9.793,16
-0.376,-0.333,9.896,23
-0.029,-0.64,9.693,24
-0.578,-0.559,10.131,15
-0.459,-0.535,10.193,24
0.261,0.18,9.589,15
-0.002,0.023,10.234,24
0.056,0.052,9.529,15
-0.117,0.006,9.284,24
0.059,0.09,8.32,15
-0.702,-0.255,8.56,24
0.642,-0.424,9.303,15
-0.262,0.09,9.246,24
0.128,-0.078,9.712,16
0.768,0.316,10.486,23
-1.445,-0.459,9.841,16
1.051,-0.704,9.524,23
-0.783,-0.509,9.181,23
-0.248,-0.314,10.096,16
0.635,-0.138,9.315,24
-1.707,-0.366,8.57,15
1.168,0.113,10.443,24
-0.833,-0.602,9.9,15
-0.483,-0.295,9.339,24
1.077,0.501,10.576,15
-1.821,-0.307,8.741,24
1.932,-0.792,9.738,15
-0.633,-1.192,8.598,24
-0.766,-0.919,8.017,15
1.661,-0.005,9.786,24
-2.454,-0.571,8.382,15
0.725,-0.388,10.219,24
-0.364,-0.331,9.308,23
-1.121,-0.397,9.429,16
1.339,-0.619,9.922,23
-2.09,-0.716,9.391,16
0.487,-0.416,9.574,23
0.232,0.092,10.326,16
-1.904,-0.102,9.888,24
1.334,0.182,10.822,15
-2.092,0.049,9.784,24
0.208,0.28,10.262,15
0.482,0.199,10.005,24
-1.295,-0.307,8.046,15
1.953,-0.166,9.639,24
-1.547,-0.728,9.077,15
0.592,-0.7,8.796,24
0.937,-0.573,9.422,23
-2.161,-0.631,9.112,16
1.337,0.142,10.91,23
-1.961,-0.352,9.722,16
0.182,-0.312,9.439,23
0.904,-0.623,9.922,16
-1.859,-1.666,7.587,23
1.296,-0.809,9.458,16
-1.404,-0.6,9.096,23
-0.345,0.025,8.758,16
0.756,0.021,9.874,24
-1.664,0.159,9.205,15
1.161,0.511,9.734,24
-0.514,-0.012,8.713,15
-0.557,-0.166,9.32,24
0.739,-0.335,9.803,23
-1.576,-0.443,8.958,16
0.451,0.67,10.745,23
-1.328,0.099,10.636,16
-0.852,-0.362,9.379,23
0.608,-0.185,10.267,16
-1.176,-0.364,8.96,23
1.163,-0.135,9.403,16
-1.119,-0.538,9.179,23
0.485,-0.99,8.922,16
-0.119,-0.695,9.201,23
-0.669,0.73,9.777,16
0.696,0.651,10.581,23
-0.962,0.118,9.417,16
0.237,0.042,9.617,24
-0.071,0.57,9.146,23
-1.243,0.751,9.348,16
-0.05,0.04,8.953,23
-1.276,-0.259,9.738,16
0.387,1.325,10.805,23
-1.021,0.718,10.553,16
-0.181,-0.255,9.981,23
0.001,-0.083,9.215,16
-0.528,0.206,9.472,23
-0.219,0.021,9.165,16
-0.805,-0.219,8.167,23
0.754,0.306,9.091,16
-0.833,0.528,9.327,23
-0.2,0.766,9.841,16
0.475,-0.097,8.839,23
-0.981,0.825,9.26,24
0.435,1.07,10.307,15
-1.359,-0.378,8.608,24
-0.231,0.152,9.412,16
-0.055,1.316,10.655,23
-0.869,0.57,9.022,16
0.623,0.897,9.286,23
-1.35,1.149,9.422,16
0.394,1.487,10.395,23
-1.014,0.713,9.539,16
0.185,0.156,9.041,23
0.109,0.523,9.598,16
-0.345,0.93,9.727,23
-0.098,0.335,9.053,16
-0.112,-0.564,8.37,23
0.109,0.623,9.17,24
-0.095,0.466,10.643,15
-1.412,-0.326,8.61,24
0.577,-0.226,10.041,15
-1.316,-0.702,8.579,24
1.192,-0.107,10.51,15
-1.681,-0.79,9.205,24
0.542,-0.085,9.284,16
-0.964,-0.5,8.217,23
0.123,0.392,9.427,16
-0.819,0.147,9.051,23
-0.388,-0.628,9.029,16
-0.317,-0.735,8.37,23
-0.064,0.054,9.841,16
-0.24,0.421,9.117,23
-0.678,-0.05,9.146,24
0.247,0.685,9.767,15
-0.452,0.485,9.846,24
0.837,0.171,9.8,15
-0.862,0.228,9.941,24
-0.633,0.587,10.112,15
-0.607,-0.185,9.448,24
-0.905,-0.473,8.31,15
1.073,-0.295,11.174,24
-1.354,-0.945,8.315,15
0.701,0.247,11.191,24
-1.516,0.499,8.853,16
1.192,0.092,10.174,23
-1.2,-0.445,7.577,16
1.572,-0.102,10.341,23
-1.271,-0.014,9.296,23
0.123,0.035,10.629,16
-0.519,0.259,9.558,24
0.549,-0.543,9.353,15
-0.036,-0.502,8.846,24
-0.69,0.185,10.284,15
-0.788,0.121,10.203,24
-0.209,0.004,9.569,15
0.12,-0.516,9.029,24
-0.083,-0.681,9.096,15
0.035,-0.212,9.203,24
-1.49,-0.314,9.439,15
0.404,0.59,9.272,24
-1.124,0.585,10.217,15
0.035,-0.114,9.201,24
-0.438,-0.235,9.37,23
-0.288,0.268,9.072,16
0.063,0.547,9.748,23
-0.124,0.268,9.389,16
0.075,0.309,9.003,23
-0.348,-0.114,8.589,16
0.066,0.149,9.696,24
0.437,0.228,9.877,15
-0.045,-0.331,9.439,24
0.22,0.137,10.141,15
0.449,-0.312,10.115,24
0.139,-0.99,9.331,15
0.387,-0.704,8.803,24
-0.578,-0.324,8.774,15
0.815,0.411,10.205,24
-0.376,-0.045,9.239,23
0.089,0.121,9.265,16
0.013,0.335,9.996,23
-0.531,0.356,8.41,16
-0.143,-0.404,9.907,23
-0.25,-0.635,8.736,16
0.387,-0.538,8.624,23
-0.338,-0.535,8.486,16
0.039,-1.064,9.117,23
-0.262,-0.457,9.101,16
0.118,-0.671,9.255,24
-0.143,-0.504,9.674,15
-0.645,0.035,10.248,24
-0.045,0.059,9.562,15
-0.183,-0.138,9.284,24
0.037,-0.478,9.096,23
-0.248,0.023,9.005,16
-0.271,-0.776,8.908,23
0.608,-0.538,9.684,16
0.37,-0.316,9.032,23
0.52,-0.026,9.855,16
-0.245,-0.036,9.091,23
-0.226,0.556,10.969,16
0.38,0.509,10.167,23
0.054,-0.288,9.391,16
0.285,-0.554,9.531,23
-0.65,-0.5,9.234,16
-0.457,-0.502,9.412,23
0.354,-0.85,9.079,16
-0.916,-0.964,9.396,24
1.004,-1.054,8.998,23
-0.414,-1.438,8.129,16
0.044,-0.685,9.022,23
0.837,-0.581,9.336,16
-0.547,-0.919,8.815,23
0.48,0.463,9.855,16
0.228,0.302,10.372,23
0.573,-1.414,5.318,16
-0.236,-1.492,7.763,23
-0.683,-0.419,9.824,16
0.901,-0.395,8.701,23
-0.214,-0.576,9.505,16
0.061,-0.209,9.696,23
0.023,-0.557,9.155,16
0.901,-0.712,9.253,23
-0.321,-1.176,8.491,24
-0.024,-0.314,9.222,15
0.654,-0.302,9.905,24
-0.428,-0.633,8.996,16
0.408,-1.19,7.77,23
1.03,-0.731,9.698,16
1.437,0.675,10.367,23
0.432,0.944,12.783,16
-1.381,1.777,12.1,23
0.439,0.085,11.705,16
-0.412,-0.466,9.298,23
0.035,-0.526,8.991,16
-0.719,0.175,9.467,23
0.975,-0.304,9.448,16
-1.15,-0.052,9.229,23
0.208,0.104,9.943,24
-0.505,0.171,9.755,15
-0.878,0.047,8.513,24
0.689,0.078,10.172,15
-1.207,-0.509,8.948,24
0.423,-0.528,8.36,15
-0.114,-0.085,9.112,24
-0.786,-0.428,8.16,16
0.001,-0.083,9.122,23
-0.683,-0.014,8.889,16
-0.338,-0.259,9.11,23
0.313,-0.735,9.453,16
-0.797,-0.478,9.181,23
0.494,-0.147,10.155,16
-1.423,-0.671,9.412,23
1.123,-0.047,10.091,24
-1.05,-0.047,9.5,15
0.02,0.083,10.198,24
-0.455,0.387,9.71,15
-0.105,0.444,9.753,24
0.101,0.018,7.496,15
-0.114,-0.883,8.758,24
-0.474,-0.274,8.479,15
0.351,0.332,7.982,24
0.53,-1.197,6.887,15
-0.248,-0.009,10.362,24
0.151,0.24,11.883,16
-0.902,0.494,11.143,23
-1.166,0.618,11.776,16
-0.312,1.256,11.088,23
-0.302,0.675,9.596,23
2.018,0.132,7.765,16
-1.871,-2.173,7.144,24
0.492,-1.1,8.834,15
0.456,0.163,11.962,24
-1.609,-0.112,9.517,15
2.739,0.344,13.569,24
-2.483,-1.687,7.851,15
0.785,-0.314,11.062,24
0.154,-0.65,9.753,15
-1.059,-0.635,10.538,24
1.156,0.04,9.536,15
-0.455,0.173,10.005,24
0.247,0.451,9.853,15
0.773,0.932,9.65,24
-1.788,0.197,7.334,23
0.225,0.266,9.558,16
-0.714,-0.047,8.686,23
0.732,0.478,10.35,16
-0.036,0.561,10.907,23
-0.314,0.739,11.395,16
0.228,0.785,12.581,24
-0.24,0.249,9.6,15
-0.624,0.471,9.048,24
-0.229,0.083,9.01,15
-1.202,-0.071,8.908,24
-0.676,-0.195,9.572,15
-0.683,0.009,8.865,24
-0.167,0.513,11.2,15
-0.274,0.494,10.35,24
0.442,0.011,10.257,23
-0.198,-0.255,9.403,16
0.37,-0.064,9.715,23
-0.481,-0.738,8.015,16
0.316,-1.023,8.391,23
-0.624,-0.952,7.482,16
-0.059,-0.985,8.198,23
-0.336,-0.473,9.427,16
-0.878,-0.497,8.12,23
0.513,-0.028,9.231,16
-0.681,0.804,9.938,24
0.085,0.556,10.448,15
-0.988,0.82,10.2,24
0.38,0.182,8.682,15
-1.826,0.249,8.391,24
1.437,-0.059,8.713,23
-0.49,-0.454,8.291,16
-0.207,-0.523,8.198,23
0.901,0.356,10.188,16
-0.283,0.132,7.825,23
-0.164,0.544,8.508,16
-0.276,1.082,8.651,23
0.668,1.187,11.114,16
-1.854,1.213,7.444,23
2.763,1.044,12.428,16
-2.088,-0.478,7.751,23
1.18,-0.366,11.06,16
0.416,-0.293,7.599,23
0.425,-0.554,9.467,16
0.823,-0.319,7.953,24
-1.204,-1.004,10.714,23
2.132,-1.395,6.865,16
-0.326,-1.066,7.722,23
-0.678,-1.028,9.758,16
1.991,0.171,11.795,23
-2.366,0.637,9.862,16
2.098,-0.388,11.414,23
-1.604,-1.242,8.165,16
0.944,-0.745,8.491,23
-0.281,-0.331,7.996,16
-1.433,0.24,9.029,23
1.127,1.237,10.55,16
-2.583,1.13,12.066,23
1.442,0.82,11.552,16
-1.231,-0.914,8.701,23
-0.229,0.016,8.565,16
0.092,-0.302,7.499,23
-0.974,-0.378,9.072,24
0.613,0.485,10.243,16
-1.914,-0.1,8.044,23
1.563,0.204,9.334,16
-0.419,0.156,9.565,23
-0.069,0.744,10.172,16
1.361,0.485,10.312,23
-1.945,-0.095,8.955,16
1.318,-0.376,8.793,23
-1.219,-0.752,8.42,16
-0.505,-0.388,8.029,23
1.177,0.451,9.979,16
-1.916,0.256,8.846,23
1.358,0.023,10.662,16
-0.002,-0.785,9.384,23
0.063,-1.095,8.16,24
0.447,-0.683,9.343,15
-1.4,0.03,8.529,24
0.608,-0.602,9.486,15
0.742,-0.926,8.874,24
-0.345,-0.54,9.117,16
0.699,-0.773,9.381,23
-0.707,-0.878,8.567,16
-0.221,-0.357,9.089,23
0.351,-0.683,8.579,16
-0.095,-0.528,8.539,23
1.068,-0.385,9.384,16
0.385,-0.735,9.212,23
0.004,-0.809,10.286,16
0.197,-1.09,10.824,23
-0.514,-0.828,9.81,24
-0.1,-0.09,10.603,15
-0.281,-0.076,10.805,24
-0.055,-0.692,9.817,15
-0.014,0.018,10.079,24
0.549,0.085,9.712,15
-0.443,0.237,9.074,24
0.639,0.009,9.415,15
0.344,-0.643,9.234,24
-0.059,-1.111,9.598,16
0.411,-0.959,9.372,23
-0.624,-1.188,8.936,16
-0.079,-1.197,8.608,23
-0.348,-0.988,8.922,16
-0.231,-1.314,9.729,23
0.047,-0.585,9.753,24
-0.376,-0.742,10.017,15
0.342,-1.23,9.565,24
-0.536,-0.576,9.577,15
-0.193,-0.719,9.567,24
0.635,-0.316,9.603,15
-0.6,-0.464,9.224,24
1.037,-0.059,9.722,15
-0.605,-0.021,8.82,24
0.589,-0.681,9.893,15
0.57,-0.669,8.208,24
-0.283,-0.402,9.117,15
1.115,-0.374,8.789,24
-0.019,-0.552,9.786,16
0.178,-0.457,9.681,23
0.435,-0.945,10.124,23
0.111,-0.945,9.665,16
0.092,-1.397,9.127,23
-0.064,-1.014,7.987,16
-0.569,-0.923,9.446,24
-0.186,-0.759,8.729,15
0.123,-0.673,8.96,24
-0.405,-0.324,9.665,15
0.68,-0.109,10.619,24
-0.276,0.006,10.167,15
0.035,0.325,11.207,24
0.532,-0.438,9.738,15
-0.202,-0.262,9.55,24
0.458,-0.388,8.917,15
0.273,-0.866,8.767,24
-0.195,-0.712,8.26,23
0.499,-0.812,8.408,16
-0.157,-0.85,8.863,23
0.299,-0.919,8.682,16
-0.052,-1.226,8.917,23
-0.017,-0.89,9.231,16
0.051,-0.923,8.984,23
-0.109,-0.897,9.584,16
-0.364,-0.402,10.022,24
-0.231,-0.14,9.905,15
0.613,-0.726,8.67,24
-0.412,-0.021,9.258,15
0.651,-0.44,9.303,24
-0.269,-0.733,8.489,15
-0.209,-0.54,10.522,24
0.135,-0.533,9.12,23
-0.874,-0.907,9.581,16
-0.445,0.111,10.667,23
-0.462,-0.278,11.307,16
-0.181,-0.431,9.874,23
-0.488,0.094,10.181,16
0.17,-0.345,9.127,23
0.354,-0.864,9.284,16
-0.493,-1.104,8.056,23
0.942,-0.938,9.327,16
-0.743,-1.44,8.567,24
-0.164,-0.757,10.034,15
-0.778,-0.3,10.365,24
-1.157,-0.883,8.603,15
0.254,-0.197,10.26,24
-0.221,-0.021,9.703,23
0.225,-0.433,9.072,16
-0.167,-0.657,9.672,23
-1.009,-0.823,9.141,16
0.38,-1.142,9.291,23
-0.807,-1.711,8.536,16
-0.514,-1.138,9.47,23
-0.274,-0.654,9.912,16
-0.202,-0.171,10.112,23
-0.248,-0.247,10.714,16
0.163,-0.983,9.115,23
0.206,-0.669,8.786,16
-0.217,-0.571,9.669,23
0.142,-1.09,9.524,16
-0.971,-0.926,10.053,24
0.551,-0.7,10.069,23
-0.885,-0.34,9.912,16
-0.038,-0.514,10.848,23
-0.133,-0.121,10.781,16
-0.528,-0.514,9.948,23
0.913,-0.454,9.515,16
-0.664,-0.931,8.463,23
0.744,-0.762,9.372,16
0.051,-0.559,8.641,23
-0.483,-1.069,8.908,16
0.856,-0.628,9.253,23
-1.426,-0.819,8.067,16
0.066,-0.633,9.362,23
-0.512,-0.597,9.896,16
-1.34,-0.509,9.041,23
1.275,0.294,11.5,24
-1.326,-0.519,9.948,15
0.516,-0.881,9.091,24
-0.069,-0.964,8.882,16
-1.071,-0.833,9.41,23
0.611,-1.128,9.515,16
-1.166,-0.195,9.596,23
0.256,0.554,10.172,16
-0.262,-0.107,9.967,23
0.113,-0.047,8.92,16
0.147,-0.645,7.699,23
0.361,-0.307,9.191,16
-0.371,-0.452,8.936,23
0.237,-0.095,10.391,16
-0.286,0.213,8.922,23
0.247,-0.593,9.65,24
-0.052,0.056,9.298,15
-0.519,-0.228,8.632,24
0.239,-0.331,8.665,15
-0.064,-0.769,8.808,24
0.347,0.278,10.369,15
-0.545,-0.012,9.948,24
-0.493,-0.952,8.682,16
-0.059,0.449,9.484,23
-0.438,0.673,10.126,16
-0.469,0.161,9.679,23
0.254,0.166,9.862,16
-0.745,0.294,9.615,23
1.215,0.732,10.681,16
-0.781,-0.597,8.908,23
-0.029,0.056,8.786,24
0.268,1.158,11.136,15
-1.202,0.435,8.941,24
1.239,-0.19,9.186,15
-0.824,-0.102,9.591,24
0.18,0.175,9.296,15
-0.428,-0.516,8.236,24
-0.457,-1.102,7.953,15
0.489,0.04,9.76,24
-0.526,-0.131,9.738,15
-0.002,-0.573,9.131,24
-0.666,-0.888,9.681,16
0.423,0.328,10.288,23
-0.686,0.006,10.003,16
0.106,-0.916,9.203,23
0.266,-0.812,9.103,16
-0.581,-0.243,10.157,23
-0.374,-0.695,8.962,24
0.377,-0.804,8.717,15
-0.39,0.135,10.169,24
0.187,0.694,10.95,15
-0.562,-0.095,8.891,24
-0.217,-0.269,9.765,15
0.389,0.409,10.288,24
-0.371,0.528,10.019,15
-0.571,0.237,9.448,24
0.104,-0.262,9.241,15
0.137,-0.376,9.172,24
-0.374,-0.59,9.203,15
0.568,-0.654,10.167,24
-1.6,-1.185,9.312,16
0.437,-0.409,9.61,23
-0.276,-0.95,8.417,23
0.52,-0.859,10.212,16
0.33,-0.95,8.774,23
-0.845,-1.195,8.667,16
0.287,-1.04,9.717,24
-1.09,-1.045,8.256,15
0.011,-1.107,8.943,24
-0.307,-0.671,9.584,15
-0.552,-0.126,8.96,24
0.032,-0.338,10.9,15
-0.476,-0.657,10.017,24
0.556,-0.797,8.658,15
-1.071,-1.33,8.529,24
0.523,-0.776,9.305,15
-0.552,-1.468,8.389,24
-0.131,-1.745,8.57,23
0.799,-0.571,9.672,16
-0.731,-0.307,10.514,23
0.27,-0.374,9.95,16
0.168,-1.035,9.396,23
-0.343,-0.745,9.098,16
0.961,-0.842,8.855,23
-0.736,-1.207,8.505,16
0.092,-0.293,9.662,24
0.48,-0.119,10.029,15
-0.609,-0.664,9.422,24
0.532,-0.7,8.743,15
-0.474,-0.821,8.425,24
-0.614,-1.054,8.736,15
0.07,-0.554,9.032,24
-0.595,-0.859,9.398,23
0.244,-0.964,9.355,16
-0.198,-0.623,9.834,23
0.082,-1.1,7.963,16
0.128,-0.633,8.403,23
-0.167,-0.742,8.603,16
-0.159,-0.454,9.046,23
0.451,-0.114,10.007,16
-0.052,0.004,9.753,23
-0.005,-0.457,9.396,16
0.358,-0.64,9.467,23
1.054,-0.7,8.943,16
-1.212,-0.654,9.693,24
0.687,-0.397,11.043,15
-0.728,-0.659,9.134,24
-0.195,-0.757,9.074,23
0.254,-0.838,9.224,16
-0.647,-1.107,8.979,23
0.263,-1.021,9.286,16
0.251,-0.75,9.558,23
-0.371,-0.445,10.419,16
0.63,-0.559,9.065,23
-0.543,-0.728,8.565,16
0.718,-0.252,8.81,23
-0.412,-1.123,9.567,16
0.02,-0.745,10.381,23
0.316,-0.957,9.112,16
-0.459,-0.883,9.65,23
0.363,-1.064,9.486,16
-0.267,-1.333,8.044,23
0.099,-0.928,8.341,24
-0.371,-0.281,9.896,16
-0.436,-0.116,11.1,23
0.761,-0.247,10.307,16
-0.324,-0.612,9.008,23
0.163,-0.957,8.429,16
-0.376,-1.364,8.32,23
-0.636,-0.838,9.434,16
0.382,-0.819,10.743,23
-0.117,-0.892,10.467,16
0.139,-0.866,9.938,23
-0.124,-0.985,9.329,16
-0.269,-1.166,8.139,23
-0.181,-1.147,7.977,16
-0.171,-0.995,9.691,23
-0.002,-0.752,9.991,24
-0.562,-1,9.858,15
-0.014,-0.473,10.538,24
-0.766,-1.095,8.81,15
0.054,-0.595,9.427,24
0.104,-0.757,10.634,16
-0.126,-0.871,9.817,23
0.247,-1.383,9.258,16
0.12,-0.54,8.839,23
0.149,-0.833,9.06,16
0.07,-0.388,8.946,23
0.373,-0.826,9.874,16
0.466,-0.754,9.491,23
-0.007,-1.126,9.829,16
0.006,-0.833,9.955,23
-0.264,-0.643,9.434,24
0.308,-1.28,10.115,15
0.051,-0.812,9.058,24
-0.01,-0.274,9.436,15
-0.036,-0.602,10.146,24
-0.064,-0.745,8.258,15
0.097,-0.819,8.348,24
0.454,-1.183,9.403,15
-0.195,-0.49,8.955,24
0.949,-0.904,9.139,16
-0.262,-1.088,9.143,23
0.051,-0.831,9.922,16
0.197,-0.864,9.717,23
-0.728,-0.507,9.524,16
0.513,-0.55,9.474,23
-0.252,-0.44,9.248,24
-0.507,-1.311,8.346,15
0.03,-0.731,8.448,24
-0.371,-0.573,10.191,15
0.161,-0.571,10.669,24
-0.188,-0.44,9.653,15
-0.605,-1.221,8.813,24
0.116,-0.652,9.348,15
-0.209,-1.245,8.006,24
-0.259,-0.864,9.041,15
0.156,-1.069,9.42,24
-0.9,-1.145,8.977,15
0.839,-0.588,9.008,24
-0.593,-1.033,9.265,16
0.42,-0.733,9.731,23
0.175,-0.412,10.046,23
-0.124,-0.704,9.667,16
0.111,-1.178,8.189,23
0.594,-0.988,8.439,16
-0.552,-1.29,7.982,24
0.973,-0.885,9.543,15
-0.4,-0.374,10.655,24
0.42,-0.838,10.505,15
0.447,-0.457,9.427,24
-0.662,-0.969,9.667,15
0.199,-1.261,9.517,24
0.299,-0.847,9.341,15
-0.459,-0.528,10.588,24
0.318,-0.4,10.293,15
-0.231,-1.035,8.882,24
-0.143,-0.362,8.498,23
0.244,-0.721,9.422,16
-0.702,-1.035,9.079,23
0.101,-0.712,9.819,16
-0.059,-1.019,8.31,23
-0.155,-0.704,9.139,16
-0.324,-0.676,9.315,23
-0.54,-0.347,9.42,16
0.347,-0.021,9.729,24
-0.3,-0.473,10.181,15
-0.059,-0.531,9.567,24
0.063,-0.645,8.551,15
-0.49,-1.269,8.348,24
0.211,-0.597,8.232,15
-0.769,-0.554,9.274,24
0.513,-0.738,8.87,23
-0.764,-0.595,9.791,16
0.175,0.049,10.136,23
-0.367,-0.471,9.781,16
-0.221,-0.9,8.993,23
0.111,-0.419,9.722,16
-0.64,-0.5,8.962,23
0.085,-0.785,9.229,16
-0.4,-0.921,9.236,23
-0.745,-0.738,8.684,16
0.566,-0.704,9.446,23
-0.921,-1.409,8.253,16
-0.267,-0.595,10.003,24
-0.707,-0.845,9.831,15
-0.902,-1.045,9.688,24
0.113,-0.885,9.32,23
-0.902,-0.85,9.262,16
0.149,-0.576,9.312,23
-0.876,-1.014,8.774,16
0.013,-0.69,9.005,23
-0.369,-0.531,8.86,16
-0.188,-0.521,9.579,23
0.163,-0.907,9.648,16
-0.769,-1.307,9.384,23
-0.474,-0.271,10.074,16
-0.39,-0.257,10.091,23
-0.985,-0.438,9.201,16
0.535,-0.3,9.641,23
-0.621,-0.383,8.843,16
0.035,-1.299,8.21,23
-0.467,-1.073,8.189,24
-1.147,-0.278,9.829,16
-0.271,-0.047,9.524,23
-0.814,-0.316,8.943,16
0.532,0.623,9.039,23
-0.378,-0.043,9.029,16
0.078,-0.4,9.712,23
0.27,0.287,9.858,16
-1.578,-0.1,9.196,23
0.442,-0.043,9.041,16
-0.719,-0.328,9.417,23
-0.055,0.044,9.355,16
0.116,0.875,11.088,23
-1.057,-0.09,9.417,16
0.254,-0.452,9.281,23
-0.807,-0.512,9.629,16
-0.048,0.013,9.208,23
-0.317,-0.333,9.336,24
-1.209,-0.014,9.07,15
0.601,-0.426,9.315,24
-0.586,-1.2,8.336,16
-0.145,-0.547,9.793,23
-0.417,-0.938,9.608,16
-1.102,-0.762,9.098,23
0.561,-0.231,10.379,16
-1.578,-0.314,9.719,23
0.668,0.199,10.607,16
-0.188,-1,9.534,23
0.116,-0.64,8.665,16
0.654,-0.5,9.086,23
0.17,-0.695,8.932,16
0.28,-0.478,8.403,23
0.254,0.187,9.305,24
0.175,-0.05,8.879,15
0.551,0.211,9.141,24
0.258,0.132,9.255,15
0.627,-0.033,10.046,24
0.406,-0.576,8.791,15
-0.647,-0.257,9.02,24
1.094,-0.65,9.289,16
-0.909,-0.99,8.544,23
0.992,-1.145,9.098,16
-0.221,-0.545,8.82,23
-0.288,-1.028,9.189,16
0.616,-0.714,10.005,23
-1.495,-0.659,9.365,16
0.944,-0.54,9.969,23
-0.398,-0.5,9.848,24
-0.438,-0.39,9.788,15
1.444,0.304,10.284,24
-0.974,0.111,9.548,15
0.487,0.209,9.898,24
0.311,0.099,9.353,15
-0.697,-0.105,8.86,24
1.425,0.266,9.734,15
-0.736,-0.652,9.02,24
0.399,-0.928,9.212,15
0.77,-0.443,10.257,24
-0.957,-0.845,8.351,16
1.87,-1.095,9.498,23
-1.202,-1.397,8.529,16
0.339,-0.961,9.484,23
0.244,-1.466,8.622,23
-0.531,-1.859,8.232,16
0.87,-0.607,8.739,24
-0.136,-0.828,9.867,15
0.066,-0.764,9.484,24
0.885,-0.976,9.886,15
-0.371,-0.709,8.734,24
0.823,-0.088,10.495,15
-0.319,-0.255,8.996,24
0.625,-0.19,10.165,15
0.427,-0.947,9.517,24
-0.376,-1.164,9.115,15
0.62,-0.509,8.815,24
-0.567,-0.266,8.841,15
0.63,-0.238,9.367,24
0.347,-0.814,8.37,23
-0.678,-1.085,7.994,16
1.273,0.021,9.465,23
-0.55,-0.343,8.917,16
0.366,-0.55,8.896,23
0.366,-0.671,9.777,16
-0.124,-0.697,9.379,24
0.249,-0.281,8.546,15
-0.055,-0.664,10.143,24
0.335,-0.621,9.517,15
-0.357,-0.243,10.376,24
0.482,-0.209,10.243,15
0.025,-0.84,8.051,24
-0.138,-0.376,9.062,15
0.377,0.006,9.101,24
-0.112,-0.424,8.203,23
0.323,-0.631,8.986,16
0.444,-0.662,9.155,23
