x,y,z,time_diff
-0.909,-2.175,10.019,15
-0.198,-2.782,8.791,24
-0.29,-2.452,9.462,15
-0.186,-2.125,8.482,24
0.142,-2.38,9.239,23
-0.645,-1.918,7.953,16
-0.119,-2.171,8.829,23
-1.033,-2.214,9.496,16
-0.583,-2.173,8.86,23
-0.716,-2.18,10.457,16
-0.721,-2.716,9.191,23
-0.231,-2.442,9.829,16
-0.835,-2.18,8.977,23
0.009,-2.842,9.11,24
-0.533,-2.149,9.303,15
-0.357,-2.556,9.308,24
-0.267,-2.421,8.522,16
-0.478,-2.214,8.896,23
-0.264,-1.952,9.753,16
-0.328,-2.283,9.669,23
-0.39,-2.097,9.622,16
-0.859,-2.19,9.084,23
-0.005,-2.402,9.348,16
-0.728,-2.161,8.582,23
-0.307,-2.483,8.475,16
-0.609,-2.047,9.203,23
-0.457,-2.371,9.458,24
-0.45,-2.318,9.969,15
-0.733,-2.466,9.865,24
-0.324,-2.402,9.339,15
-0.112,-2.611,10.181,24
-1.081,-2.392,8.982,15
0.032,-2.309,9.534,24
-0.462,-2.433,8.779,15
-1.19,-2.98,8.694,24
-0.012,-2.809,9.055,16
-1.319,-3.08,9.491,23
-0.271,-2.937,8.77,23
-0.286,-2.666,9.355,16
-1.366,-2.735,8.624,23
0.23,-3.054,9.888,16
-1.266,-2.544,9.212,24
-0.395,-2.809,9.762,15
0.018,-2.666,10.217,24
-1.523,-2.483,9.029,15
0.706,-2.654,9.748,24
-1.285,-2.644,8.97,15
-0.507,-2.554,9.946,24
-0.181,-2.992,9.35,23
-1.273,-2.64,9.153,16
0.12,-2.932,8.901,23
-0.7,-2.661,9.408,16
-0.983,-2.414,8.682,23
0.235,-2.94,10.007,16
-1.609,-2.385,8.582,23
0.228,-2.844,9.681,16
-0.866,-2.54,9.079,23
-0.643,-2.773,9.472,16
-0.005,-2.509,9.367,23
-1.473,-2.775,9.115,16
0.018,-2.416,9.065,24
-0.514,-2.661,9.793,23
-1.233,-2.385,8.546,16
0.418,-2.78,9.86,23
-1.285,-2.218,8.732,16
-0.069,-2.542,9.534,23
-0.202,-2.218,9.546,16
-0.976,-2.342,8.782,23
0.389,-2.275,9.786,16
-1.021,-2.425,8.827,23
-0.317,-2.29,9.529,24
-0.233,-2.518,9.386,15
-0.924,-2.409,9.398,24
-0.155,-2.537,9.541,15
-0.64,-2.342,9.477,24
-0.895,-2.397,9.008,15
0.07,-2.456,9.55,24
-1.321,-2.114,9.077,15
-0.017,-2.199,9.931,24
-0.617,-1.509,9.296,16
-0.621,-1.152,9.522,23
-0.014,-0.25,9.141,16
-0.621,-0.193,9.246,23
-0.214,0.432,9.155,23
-0.336,0.394,9.422,16
-0.524,0.356,9.291,24
-0.114,0.128,9.51,15
-0.374,0.223,9.172,24
-0.545,0.097,9.46,15
-0.007,-0.066,9.439,24
-0.8,-0.297,9.324,15
0.011,-0.521,9.708,24
-0.509,-0.74,9.21,15
-0.314,-0.55,9.555,24
-0.067,-0.79,9.222,23
-0.488,-0.595,9.415,16
-0.421,-0.583,9.503,23
-0.138,-0.459,9.391,16
-0.678,-0.283,9.343,23
0.009,-0.514,9.712,16
-0.833,-0.247,9.022,23
-0.021,-0.354,9.634,16
-0.45,-0.29,8.96,23
-0.652,-0.347,9.336,16
0.051,-0.209,9.346,24
-0.876,-0.428,9.4,23
-0.043,-0.312,9.443,16
-0.424,-0.393,9.658,23
-0.64,-0.431,9.198,16
0.194,-0.445,9.534,23
-0.821,-0.404,9.453,16
-0.288,-0.512,9.212,23
-0.09,-0.55,9.743,16
-1.005,-0.338,8.927,23
0.38,-0.628,9.786,16
-0.933,-0.326,9.277,23
-0.157,-0.469,9.386,24
-0.117,-0.224,9.336,15
-0.8,-0.357,9.379,24
0.149,-0.266,9.417,15
-0.752,-0.309,9.696,24
-0.35,-0.283,9.246,15
0.025,-0.45,9.874,24
-1.083,-0.209,9.26,16
0.156,-0.623,9.612,23
-0.607,-0.385,9.434,16
-0.578,-0.466,9.305,23
0.161,-0.576,9.717,23
-1.162,-0.454,8.81,16
0.437,-0.533,9.793,24
-0.816,-0.319,9.129,15
-0.371,-0.504,9.31,24
0.166,-0.216,9.655,15
-1.014,-0.347,9.203,24
0.263,-0.266,9.662,15
-0.602,-0.335,9.562,24
-0.486,-0.266,9.248,15
0.275,-0.6,9.829,24
-1.15,-0.162,9.112,23
0.375,-0.652,9.886,16
-0.676,-0.216,9.239,23
-0.607,-0.571,9.448,16
0.261,-0.297,9.781,23
-1.193,-0.397,9.193,16
0.273,-0.354,9.829,23
-0.628,-0.504,9.224,16
-0.681,-0.293,9.422,23
0.294,-0.381,9.481,16
-1.045,-0.345,9.224,24
0.028,-0.354,9.358,23
-0.314,-0.493,9.391,16
-0.805,-0.205,9.112,23
0.427,-0.552,9.658,16
-1.09,-0.216,9.065,23
-0.019,-0.564,9.743,16
-0.245,-0.224,9.453,23
-0.805,-0.454,9.439,16
0.104,-0.331,9.634,23
-0.821,-0.526,9.439,16
-0.15,-0.288,9.529,23
-0.245,-0.519,9.643,16
-0.812,-0.238,9.172,23
0.275,-0.523,9.555,24
-0.864,-0.295,9.374,15
-0.207,-0.485,9.224,24
-0.036,-0.274,9.672,15
-1.124,-0.435,8.917,24
0.373,-0.431,9.86,16
-0.893,-0.331,9.348,23
-0.231,-0.397,9.372,16
0,-0.319,9.629,23
-1.054,-0.464,9.308,23
0.239,-0.39,9.608,16
-0.631,-0.326,9.536,24
-0.557,-0.331,9.148,15
0.356,-0.495,9.808,24
-1.147,-0.112,9.177,15
0.256,-0.593,9.648,24
-0.54,-0.312,9.398,15
-0.674,-0.438,9.384,24
0.297,-0.376,9.786,15
-1.116,-0.407,9.253,24
0.27,-0.416,9.738,23
-0.605,-0.39,9.35,16
-0.595,-0.205,9.458,23
0.251,0.068,9.581,16
-1.126,0.004,9.193,23
0.125,0.321,9.465,16
-0.095,-0.038,9.748,23
-0.876,0.635,9.191,16
0.539,0.194,9.858,23
-1.326,0.275,8.824,16
0.149,0.049,9.991,24
-0.062,0.209,9.907,23
-0.926,-0.021,9.565,16
0.499,0.185,9.753,23
-1.016,-0.133,9.531,16
-0.019,0.063,9.765,23
-0.167,0.044,10.041,16
-0.912,0.206,9.405,23
0.178,-0.09,9.603,16
-0.681,0.111,9.31,23
-0.478,0.066,9.201,16
0.18,-0.005,9.753,23
-1.078,0.102,9.012,16
0.299,-0.216,9.572,23
-0.638,0.266,8.953,24
-0.588,0.132,9.367,15
0.399,0.34,9.284,24
-1.119,0.394,9.448,15
0.47,0.209,9.927,24
-0.633,0.232,9.591,16
-0.633,0.063,10.126,23
0.339,0.316,9.105,16
-1.193,0.509,9.017,23
0.635,0.321,9.708,16
-0.674,0.651,8.984,23
-0.721,0.618,9.872,24
0.223,0.506,10.2,15
-0.709,0.961,8.42,24
0.109,0.866,8.567,15
-0.417,1.27,9.788,24
-0.452,1.268,9.905,15
0.147,0.997,9.405,24
-0.609,1.039,8.76,15
-0.088,1.127,8.784,24
-0.026,1.282,8.889,15
-0.417,1.477,9.291,24
0.13,1.723,9.912,23
-0.352,1.884,10.324,16
-0.019,1.918,10.762,23
0.106,1.965,11,16
-0.188,1.815,10.353,23
0.17,1.732,10.162,16
-0.324,1.806,10.174,23
-0.09,1.918,10.4,16
-0.174,1.711,10.143,24
-0.421,1.932,9.574,15
-0.107,2.02,9.37,24
-0.514,1.896,9.367,23
-0.307,2.042,9.541,16
-0.219,1.87,9.286,23
-0.236,2.125,9.129,16
0.056,2.218,9.777,23
-0.238,2.142,9.993,16
-0.431,1.984,9.493,23
-0.493,2.089,9.384,24
-0.09,2.106,8.955,15
-0.071,2.042,8.494,16
0.275,2.268,9.12,23
-0.148,2.277,10.188,24
-0.759,1.951,9.624,15
-0.345,2.146,8.741,24
0.468,2.563,8.705,15
0.342,2.51,8.667,24
0.042,2.722,9.774,16
-0.476,2.518,9.303,23
0.094,2.715,9.662,16
0.28,2.596,10.481,23
-0.726,2.47,10.124,16
-0.338,2.527,9.339,23
0.589,2.296,9.543,24
-0.229,2.43,9.472,15
-0.543,2.62,9.624,24
0.323,2.763,9.569,15
0.363,2.551,10.486,24
-0.8,1.968,9.289,15
0.125,2.151,8.798,24
0.43,2.865,8.713,15
-0.497,2.577,8.808,24
0.213,2.841,10.386,15
-0.079,2.937,9.829,24
-0.781,2.199,10.031,23
-0.126,2.339,10.586,16
-0.624,2.446,9.215,23
-0.131,1.856,8.589,16
-0.014,2.211,9.067,23
-0.283,2.334,9.296,16
-0.081,1.946,8.598,23
0.266,2.563,10.117,16
-0.49,2.039,8.722,24
-0.002,2.503,10.567,15
0.242,2.206,10.324,24
-1.147,1.665,9.12,23
-0.036,2.458,10.572,16
-0.345,2.194,10.674,23
-0.647,1.563,9.579,16
0.235,2.37,9.907,23
0.266,1.518,9.779,16
-0.859,1.694,8.71,23
1.018,2.046,9.96,16
-1.557,1.506,8.372,23
0.513,0.699,8.667,16
-0.583,1.694,8.365,23
-0.567,1.477,7.972,24
0.389,0.947,8.965,15
-0.319,1.358,8.617,24
0.773,1.051,8.408,15
0.425,1.187,8.943,24
-0.048,1.837,9.284,16
1.437,1.285,10.253,23
-1.343,0.832,8.379,16
0.297,0.642,10.186,23
0.525,0.704,10.586,16
-1.597,0.93,9.355,23
0.727,0.447,10.526,24
-1.3,0.761,8.701,15
-0.076,0.809,8.827,24
0.239,0.504,8.829,15
-1.347,0.475,7.258,24
0.475,0.306,8.596,15
-0.007,0.635,8.513,24
-0.538,0.911,9.848,15
-0.109,0.778,9.948,24
-0.428,0.713,9.872,15
-0.248,1.018,10.71,24
-0.243,1.258,9.346,23
-0.916,0.535,8.758,16
-0.276,0.161,9.074,23
-0.419,-0.314,8.344,16
-0.129,0.34,8.196,23
-1.05,0.342,8.524,16
0.956,0.228,8.998,24
-0.664,0.675,8.544,15
0.287,0.187,9.241,24
-0.862,0.678,9.096,15
-0.681,0.78,10.862,24
1.089,0.425,10.85,15
-1.219,0.478,8.772,24
1.223,-0.543,8.532,23
-0.257,-0.002,8.891,16
-0.021,0.309,8.363,23
0.285,-0.369,8.113,16
-0.75,0.544,10.319,23
0.297,0.532,10.967,16
-1.559,0.299,9.567,23
0.051,-0.516,9.858,16
-0.464,0.302,10.517,23
-0.574,-0.383,8.463,16
-0.021,-0.262,8.163,23
-0.574,0.002,8.798,24
0.397,0.152,9.788,16
-1.495,-0.207,8.91,23
-0.09,-0.643,9.403,16
-0.457,0.287,9.405,23
-1.128,-0.278,9.153,16
-0.364,-0.881,9.7,23
-0.814,-0.133,9.808,16
-0.657,0.104,8.748,23
0.042,-0.397,10.131,16
-0.881,0.535,9.279,23
0.085,-0.516,8.032,24
-0.055,-0.347,9.855,15
0.139,0.401,8.941,24
-0.131,-0.414,9.343,15
-0.505,0.192,9.758,24
0.677,0.747,9.574,15
-0.631,0.123,8.42,24
0.427,0.525,8.696,15
0.401,0.294,9.81,24
-1.188,-0.052,8.563,23
0.906,0.278,9.731,16
-0.819,0.882,9.029,23
-0.376,0.351,9.17,16
-0.181,-0.026,9.255,23
-0.993,0.252,9.37,16
0.861,0.432,9.536,24
-1.093,0.663,8.841,15
0.104,0.361,9.76,24
-0.183,0.449,9.539,15
-1.426,0.663,9.134,24
1.377,0.409,10.079,15
-0.776,-0.124,8.596,24
-0.2,0.063,9.403,15
-0.026,0.028,10.134,24
-1.202,0.406,9.424,23
0.568,0.066,10.072,16
-1.442,0.337,8.843,23
0.073,0.299,9.788,16
0.368,0.173,9.184,23
-1.307,0.106,8.641,16
0.761,0.306,10.424,23
-0.909,0.501,8.827,16
-0.993,-0.045,9.422,23
-0.462,0.763,9.146,24
-0.355,0.59,8.122,16
0.604,0.64,9.21,23
0.018,1.018,9.324,16
-0.224,0.611,11.026,23
0.706,0.254,11.424,16
-0.521,0.813,9.967,23
0.658,0.568,10.741,16
-0.095,0.747,8.596,23
-0.095,0.57,8.674,16
-0.179,0.335,9.417,23
-0.117,0.997,9.158,24
-0.248,0.271,9.317,15
0.568,0.232,10.738,24
-0.528,0.463,10.229,15
0.218,0.601,9.788,24
0.106,0.759,9.151,15
-0.619,0.475,8.115,24
0.589,0.271,8.532,15
-1.047,0.751,9.662,24
-0.39,0.678,9.458,16
0.044,0.497,9.703,23
-1.297,-0.352,8.977,23
0.297,-0.445,7.82,16
-0.219,0.221,8.603,23
-0.257,0.968,8.805,16
0.949,0.844,9.527,24
-0.321,0.897,8.801,15
0.58,0.454,8.912,24
-0.002,-0.133,9.415,15
-1.064,0.049,8.51,24
1.161,0.449,9.427,15
-1.626,-0.021,8.32,24
0.413,-0.124,9.227,23
-0.5,-0.152,8.884,16
-1.759,-0.162,8.475,23
0.456,0.742,9.615,16
-2.021,0.516,9.56,23
-0.881,0.002,9.91,16
-0.85,-0.231,9.37,23
-1.559,-0.114,8.082,16
-0.245,-0.585,9.884,23
-2.102,0.275,8.308,16
0.135,-0.083,8.922,23
-0.8,-0.188,10.081,16
-1.542,-0.107,9.95,24
0.318,-0.562,9.548,23
-1.459,-0.302,8.213,16
0.361,-0.638,8.689,23
-0.743,-0.155,9.534,16
-0.695,-0.221,7.844,23
0.137,-0.493,9.489,16
-1.271,-0.107,9.108,23
-0.531,-0.638,8.717,16
-0.797,-0.328,9.429,23
-0.04,-0.278,9.624,16
-1.181,-0.628,8.225,23
0.777,-0.319,9.079,24
-1.188,-0.024,9.353,15
-0.159,-0.354,8.32,24
0.397,-0.185,10.222,15
-1.55,-0.012,8.962,24
1.013,-0.911,12.362,15
-1.616,-0.814,10.622,24
-0.402,-1.145,8.739,16
-0.826,-0.854,9.153,23
-2.097,-0.326,10.443,16
0.075,-1.345,10.434,23
-1.174,-0.628,8.555,23
0.006,-1.085,10.136,16
-0.793,-0.171,9.769,24
-0.702,-0.364,7.927,15
-0.355,-0.6,8.389,24
-1.264,-0.602,8.301,15
0.806,-0.888,11.026,24
-1.502,0.037,10.217,15
-0.795,0.385,10.317,24
0.763,-0.033,10.431,15
-1.112,0.113,9.084,24
0.661,-0.64,10.622,23
-0.274,-0.885,10.146,16
0.704,-0.609,9.055,23
0.908,-0.669,9.124,16
0.228,-0.821,8.791,23
-0.421,0.013,9.258,16
-0.864,0.03,11.988,23
0.439,-0.293,10.146,16
-0.581,-0.469,9.434,23
0.639,-0.721,11.893,16
-0.636,-0.335,10.736,24
-0.419,-1.073,8.544,23
0.925,-0.976,8.403,16
-1.542,-0.135,8.722,23
1.603,-0.155,11.286,16
-1.526,-0.473,9.684,23
-0.269,0.285,10.084,16
-0.021,-0.385,9.296,23
-2.121,-0.176,8.739,16
1.158,-0.619,9.12,23
-1.542,-1.014,9.253,16
-0.964,-0.859,8.639,23
1.13,-1.554,9.227,24
-1.302,-0.257,8.291,15
0.956,-0.659,8.301,24
-0.962,-0.459,9.248,15
-1.207,-0.007,9.403,24
0.763,-0.233,10.593,15
-0.757,-0.573,7.889,24
-0.014,-0.971,8.627,16
-0.043,-0.395,9.215,23
-0.1,-0.45,9.398,16
0.168,-0.616,9.541,23
-0.298,-1.114,9.289,23
-1.221,-0.438,8.912,16
0.168,-0.819,9.362,24
-0.857,-0.8,9.255,15
-1.081,-0.124,9.665,24
0,-0.369,9.886,15
-1.185,-0.069,9.558,24
-0.359,-1.007,9.334,15
0.299,-0.652,9.858,24
-1.385,-0.816,6.658,15
1.284,-1.185,8.632,24
-1.002,0.052,8.951,15
0.258,-0.338,9.755,24
0.756,-0.669,10.207,23
-1.826,-0.626,9.158,16
0.33,-0.869,10.467,23
-0.885,-0.095,10.741,16
-0.24,-0.685,8.836,23
0.004,-0.807,8.572,16
-1.676,0.056,10.962,23
0.373,-0.669,9.3,16
-0.467,-0.885,7.982,24
-0.778,-0.643,8.27,23
-0.317,-0.716,10.641,16
-1.102,-0.7,9.524,23
-0.298,-0.702,8.329,16
-0.807,0.044,9.948,23
0.18,-0.497,10.395,16
-1.523,-0.957,10.067,23
-0.559,-0.685,10.048,16
-1.045,-0.595,9.984,23
-1.264,-0.388,10.298,16
-0.524,-0.438,9.47,23
-1.188,-0.469,9.848,16
-0.112,-1.166,9.86,23
0.001,-0.904,8.822,24
-0.978,-0.445,9.491,15
0.775,-0.623,11.186,24
-0.926,-0.959,9.891,15
-0.528,-1.116,9.367,24
0.289,-0.578,10.41,16
-0.686,-0.961,9.396,23
-0.336,-1.19,8.624,16
0.037,-0.335,9.907,23
-1.083,-0.671,9.677,16
-0.145,-0.866,8.87,23
-0.805,-0.578,9.422,24
-0.838,-0.94,10.386,15
-0.224,-1.307,9.672,24
-0.755,-1.004,8.436,15
0.451,-0.845,10.084,24
-1.259,-1.33,9.255,15
-0.426,-0.821,9.724,24
-0.381,-1.214,9.867,15
-1.838,-0.659,9.143,24
-0.029,-1.104,9.191,15
-1.069,-1.178,10.024,24
-0.033,-1.135,9.96,23
0.144,-0.99,9.608,16
-1.49,-0.835,9.317,23
0.418,-0.945,11.2,16
-1.066,-1.08,9.543,23
-0.705,-1.154,9.024,16
0.075,-0.143,11.033,23
-1.95,-0.576,8.236,16
-0.079,-0.75,8.855,24
-1.819,0.682,7.07,15
-0.776,0.016,5.34,24
0.501,-3.606,13.64,23
-2.409,-0.754,4.599,16
1.703,-0.4,7.032,23
0.03,-2.337,8.089,16
-2.661,-1.002,5.861,23
2.372,0.551,10.883,16
-1.064,-1.266,7.101,23
-2.73,-1.014,8.567,16
1.363,-0.728,9.655,23
-1.464,-0.614,9.36,16
-0.069,0.049,7.927,23
1.108,-1.214,10.986,24
-2.028,-0.669,9.429,15
-0.426,-0.909,8.348,24
0.28,-1.568,9.065,15
-1.319,-0.264,9.267,24
0.208,-0.281,11.121,16
-2.366,-0.626,9.479,23
-0.909,-0.8,10.107,16
-0.509,-1.033,11.526,23
-2.906,-0.709,10.019,16
-0.076,-0.757,10.322,23
-1.488,-1.09,9.384,16
-2.98,-0.683,7.008,23
0.325,-0.159,6.266,24
-1.88,0.063,8.789,15
0,2.43,12.069,24
-2.342,0.152,13.673,15
-0.25,-2.421,6.006,24
-1.738,1.508,4.202,23
0.385,-1.911,11.295,16
-0.852,-0.362,11.662,15
-2.999,1.411,13.338,24
1.125,0.278,8.746,23
1.825,-0.604,9.493,16
-2.028,-0.697,6.834,23
-1.854,0.182,8.67,16
0.923,0.551,9.938,23
-2.516,0,9.765,16
-2.783,-1.064,8.153,23
-1.204,-0.412,10.676,16
-3.009,0.099,8.275,24
-2.211,-0.309,7.958,15
-1.559,-1.085,8.61,24
-3.121,-0.626,7.775,23
-1.842,-0.973,10.143,16
-2.102,-0.597,11.348,23
-2.885,-0.281,11.198,16
-1.528,-0.814,9.874,23
-2.169,-0.923,10.524,16
-2.226,-0.269,10.519,23
-1.607,-0.602,9.584,16
-0.495,-0.421,8.515,23
-1.312,-1.628,9.541,16
-2.135,-1.035,6.18,23
-0.25,-1.121,8.103,24
-1.533,-2.544,9.455,15
-2.057,-0.19,7.577,24
0.656,-1.664,3.264,15
-1.776,-0.109,7.018,24
1.446,0.573,6.98,16
-0.481,-0.588,7.675,23
-3.023,0.459,6.789,16
1.308,0.885,6.93,23
-1.238,0.847,11.526,16
-2.768,0.218,5.311,23
1.015,-0.9,8.467,24
-0.928,0.351,7.568,15
-1.371,0.194,8.677,24
-0.119,0.328,11.545,15
-2.073,0.08,9.767,24
0.139,0.24,11.674,15
-1.895,0.03,12.074,24
-1.202,0.099,11.74,15
0.011,-0.169,11.298,24
-1.609,-0.621,9.841,15
0.013,-0.416,9.8,24
0.535,0.202,10.088,23
-0.802,0.175,11.424,16
0.673,0.085,11.986,23
-1.005,-0.773,9.988,16
-1.402,0.218,10.224,23
1.106,0.054,11.355,16
-0.248,-0.009,8.182,23
-0.586,-0.523,10.06,16
1.273,-0.619,7.294,24
-0.043,0.563,8.477,15
-1.093,0.644,7.715,24
2.108,0.102,8.489,15
-0.924,-0.171,7.972,24
0.199,-0.343,7.879,23
2.429,0.044,9.805,16
-1.295,0.199,6.551,23
1.81,-0.497,10.914,16
-0.109,-0.04,10.731,23
-0.852,-0.528,9.803,16
2.003,-0.523,9.298,23
-0.483,-0.235,9.067,16
1.572,-0.214,9.4,23
1.011,-0.143,10.441,16
0.649,-0.128,10.224,23
1.258,-0.85,10.572,24
0.499,-1.071,9.962,15
0.868,-1.323,10.743,24
0.668,-0.616,10.595,16
-0.036,-1.038,9.039,23
0.954,-0.647,9.562,16
-0.664,-0.571,9.8,23
0.787,-0.121,11.564,16
0.244,0.021,9.781,23
0.497,-1.161,9.474,16
-0.059,-0.916,7.601,23
0.137,-1.028,7.396,24
-1.009,-0.9,9.062,15
0.099,-0.078,8.534,24
-0.071,-0.466,8.889,15
-1.281,-0.664,7.801,24
0.942,-0.557,7.701,15
-0.935,-0.357,7.537,24
0.654,-0.216,7.499,15
1.951,-0.616,9.072,24
-0.871,-0.459,8.308,15
1.225,-0.49,8.505,24
0.811,-0.383,9.562,23
-0.236,-0.459,9.217,16
1.58,-0.635,9.396,23
0.682,-0.147,8.91,16
0.761,-0.433,9.848,23
0.666,-0.885,11.048,16
0.047,-0.614,10.424,24
1.082,-0.983,10.307,15
-0.086,-0.821,9.708,24
0.001,-0.731,9.346,15
0.913,-0.247,10.26,24
0.297,-0.828,9.967,23
0.366,-0.735,9.603,16
-0.333,-0.866,9.539,23
1.001,-0.393,9.498,16
-0.512,-0.714,9.617,23
-0.207,-0.776,9.284,16
-0.079,-0.038,9.886,23
-0.94,-0.359,9.31,16
0.013,-1.021,9.796,23
0.013,-0.683,8.558,24
-0.317,-0.235,8.698,15
0.744,-0.097,10.115,24
0.73,-0.209,10.248,15
0.577,-0.716,8.891,24
0.704,-0.835,8.489,16
0.542,-0.371,9.6,23
1.173,-0.2,9.581,16
0.865,-0.892,8.313,23
0.508,-0.381,8.384,16
0.996,-0.288,8.932,23
0.373,-0.128,11.012,16
0.463,-0.509,8.622,23
0.799,-0.59,8.77,24
-0.324,-0.957,10.372,15
0.38,-1.142,9.817,24
0.887,-0.852,8.41,15
-0.562,-0.338,8.841,24
0.549,-0.462,11.698,15
-0.957,-0.981,10.526,24
-0.876,-0.911,8.294,15
0.335,-0.166,9.993,24
-0.712,-0.262,11.336,15
-0.5,-0.919,10.329,24
-0.074,-0.54,9.66,23
-0.076,-0.366,10.969,16
-0.155,-0.861,10.579,23
-0.159,-0.835,9.26,16
0.332,-0.535,9.603,23
0.016,-1.311,9.42,16
0.023,-0.826,8.796,24
-0.09,-0.473,8.872,15
0.149,-0.464,9.265,24
-0.5,-0.523,8.21,23
-0.048,-0.309,9.355,16
-0.281,-0.243,9.753,23
-0.076,-1.109,8.898,16
-1.185,-0.769,8.405,23
-0.238,-0.231,9.753,16
0.846,-0.169,10.012,23
-0.378,-0.671,9.177,16
0.506,-1.13,9.329,23
-0.074,-0.262,10.407,16
0.62,-0.562,9.61,23
0.432,-0.252,10.093,16
-0.583,-0.076,9.534,23
0.192,-0.604,10.7,16
-0.621,-0.078,9.729,23
-0.624,-0.35,8.86,24
0.654,-0.076,10.043,16
-0.302,-0.326,9.708,23
-0.388,-0.728,9.698,16
0.923,-0.545,10.048,23
0.028,-0.374,9.629,16
0.247,-1.326,8.879,23
0.144,-0.785,9.043,16
0.363,-0.519,9.512,23
0.87,-0.985,9.412,16
0.347,-0.593,9.046,23
0.411,-0.664,10.457,24
0.804,-0.895,10.215,15
0.951,-0.604,8.667,24
1.439,-1.169,8.427,15
0.646,-0.89,9.4,24
2.12,-0.738,8.832,15
1.877,-1.145,8.66,24
2.677,-1.073,8.646,15
1.289,-1.299,9.45,24
2.929,-0.4,10.786,16
2.308,-1.133,9.855,23
0.035,-0.795,9.398,23
2.717,-0.635,9.872,16
0.87,-0.816,8.658,23
1.68,-0.55,7.798,16
2.663,-0.702,9.101,24
-0.326,-0.359,9.205,15
2.227,-0.409,10.198,24
1.33,-0.678,9.838,15
-0.038,-0.145,9.489,24
2.556,-0.109,11.055,15
0.442,-0.25,9.684,24
0.785,-0.021,8.829,23
1.737,-0.754,9.886,16
-0.238,-0.316,9.122,23
1.556,-0.185,9.3,16
0.632,-0.443,9.491,23
-0.35,-0.662,9.177,16
1.208,-0.714,9.45,23
0.285,-0.304,10.053,16
0.204,-0.383,9.622,23
1.208,-0.764,9.805,16
-0.229,-0.735,8.648,23
1.146,-0.604,9.258,24
0.375,-1.014,10.11,16
-0.1,-0.904,8.996,23
0.946,-0.728,8.253,16
-0.302,-0.69,8.134,23
0.511,-0.543,9.836,16
0.839,-0.376,9.743,23
-0.638,-0.433,9.098,16
0.708,-0.433,9.746,23
0.358,-0.174,10.029,16
-0.019,-0.797,8.927,23
0.994,-0.483,8.503,24
-0.095,-0.274,9.098,15
-0.25,-0.388,10.236,24
0.646,-0.509,9.762,15
-0.271,-0.466,8.87,24
0.201,-0.085,9.634,15
0.07,-0.345,10.186,24
-0.274,-0.571,8.982,15
-0.364,-0.621,9.012,24
-0.281,0.016,10.526,16
0.213,-0.462,10.617,23
-0.574,-1.085,8.705,23
-0.179,-0.483,9.653,16
-0.25,-0.395,10.905,23
-0.1,-0.59,9.898,16
0.542,-0.654,8.308,24
-0.438,-0.138,9.712,15
0.197,-0.121,10.329,24
-0.4,-0.614,8.96,15
-0.588,-0.502,9.334,24
-0.112,-0.512,10.184,15
-1.064,-0.174,9.155,24
-0.271,-0.571,8.932,23
0.03,-0.433,9.805,16
-0.874,-0.992,9.105,23
-0.571,-0.462,9.151,16
-0.486,-0.333,9.872,23
-0.807,-0.676,10.007,16
-1.193,-0.8,9.27,23
-1.024,-0.5,9.236,16
-1.076,-0.35,10.196,23
-1.138,-0.969,8.958,16
-1.323,-0.543,8.917,23
-1.414,-0.647,10.081,24
-1.647,-0.738,9.822,16
-1.1,-0.338,9.546,23
-1.614,-0.166,9.848,16
-1.738,0.123,10.719,23
-1.193,-0.616,9.76,16
-1.404,-0.752,7.225,23
-1.971,-0.138,9.27,16
-0.914,-0.307,9.898,23
-1.271,-0.402,8.848,16
-1.323,-0.3,8.106,23
-1.219,-0.733,8.467,16
-1.423,-0.371,9.415,23
-1.019,-0.607,8.912,24
-1.533,-0.566,8.565,15
-2.261,-0.2,10.441,24
-1.462,-0.181,11.038,15
-2.18,-0.619,9.36,24
-1.435,0.168,8.936,15
-1.945,0.066,9.148,24
-1.709,0.28,8.206,16
-0.688,0.487,9.548,23
-2.368,-0.019,9.474,23
-1.402,-0.454,9.665,16
-0.726,0.742,10.276,23
-2.092,0.259,10.243,16
-1.031,-0.247,10.329,24
-0.855,-0.109,9.162,15
-1.183,-0.635,9.189,24
-1.254,-0.276,9.07,15
-0.812,-0.54,9.317,24
-1.257,-0.452,9.662,15
-1.466,-0.569,9.567,24
-0.595,-0.214,10.695,23
-0.997,-0.183,9.665,16
-1.093,0.006,8.436,23
-0.726,-0.036,9.993,16
-1.512,-0.462,9.172,23
-0.495,-0.666,9.043,16
-0.881,-0.585,8.344,23
-0.909,-0.531,8.977,16
-1.678,-0.397,10.653,23
-1.304,-0.538,10.088,16
-1.133,-0.631,8.574,23
-1.55,-0.24,8.322,24
-1.378,-0.112,9.624,16
-1.761,-0.1,10.324,23
-1.162,-0.754,9.067,16
-0.895,-0.385,8.903,23
-1.969,-0.085,9.674,16
-0.505,-0.302,10.964,23
-1.152,-0.397,9.524,16
-0.543,-0.823,8.196,23
-1.097,-0.49,9.629,16
-1.364,0.159,10.743,23
-0.897,-0.759,9.808,16
-1.483,-1.18,7.687,23
-1.473,-0.047,8.865,24
-0.278,-0.121,10.722,15
-2.071,-0.826,9.277,24
-0.312,-0.659,9.055,15
-1.238,-0.157,9.65,24
-1.661,-0.047,10.274,15
0.835,-0.828,10.012,24
-1.671,-0.726,8.398,16
-0.64,-0.333,9.389,23
0.151,-0.447,10.917,16
